source_row,quarter,State,Date,Hourly Demand Met (in MW)
39,4,Tamil Nadu - 2025,02-Jan 3pm,3739.7375
40,1,Tamil Nadu - 2025,02-Jan 4pm,3733.4325
40,2,Tamil Nadu - 2025,02-Jan 4pm,3733.4325
40,3,Tamil Nadu - 2025,02-Jan 4pm,3733.4325
40,4,Tamil Nadu - 2025,02-Jan 4pm,3733.4325
41,1,Tamil Nadu - 2025,02-Jan 5pm,3807.6075
41,2,Tamil Nadu - 2025,02-Jan 5pm,3807.6075
41,3,Tamil Nadu - 2025,02-Jan 5pm,3807.6075
41,4,Tamil Nadu - 2025,02-Jan 5pm,3807.6075
42,1,Tamil Nadu - 2025,02-Jan 6pm,3834.53
42,2,Tamil Nadu - 2025,02-Jan 6pm,3834.53
42,3,Tamil Nadu - 2025,02-Jan 6pm,3834.53
42,4,Tamil Nadu - 2025,02-Jan 6pm,3834.53
43,1,Tamil Nadu - 2025,02-Jan 7pm,3832.4725
43,2,Tamil Nadu - 2025,02-Jan 7pm,3832.4725
43,3,Tamil Nadu - 2025,02-Jan 7pm,3832.4725
43,4,Tamil Nadu - 2025,02-Jan 7pm,3832.4725
44,1,Tamil Nadu - 2025,02-Jan 8pm,3623.8325
44,2,Tamil Nadu - 2025,02-Jan 8pm,3623.8325
44,3,Tamil Nadu - 2025,02-Jan 8pm,3623.8325
44,4,Tamil Nadu - 2025,02-Jan 8pm,3623.8325
45,1,Tamil Nadu - 2025,02-Jan 9pm,3453.1025
45,2,Tamil Nadu - 2025,02-Jan 9pm,3453.1025
45,3,Tamil Nadu - 2025,02-Jan 9pm,3453.1025
45,4,Tamil Nadu - 2025,02-Jan 9pm,3453.1025
46,1,Tamil Nadu - 2025,02-Jan 10pm,3237.13
46,2,Tamil Nadu - 2025,02-Jan 10pm,3237.13
46,3,Tamil Nadu - 2025,02-Jan 10pm,3237.13
46,4,Tamil Nadu - 2025,02-Jan 10pm,3237.13
47,1,Tamil Nadu - 2025,02-Jan 11pm,3022.51
47,2,Tamil Nadu - 2025,02-Jan 11pm,3022.51
47,3,Tamil Nadu - 2025,02-Jan 11pm,3022.51
47,4,Tamil Nadu - 2025,02-Jan 11pm,3022.51
48,1,Tamil Nadu - 2025,03-Jan 12am,2949.0025
48,2,Tamil Nadu - 2025,03-Jan 12am,2949.0025
48,3,Tamil Nadu - 2025,03-Jan 12am,2949.0025
48,4,Tamil Nadu - 2025,03-Jan 12am,2949.0025
49,1,Tamil Nadu - 2025,03-Jan 1am,2842.1025
49,2,Tamil Nadu - 2025,03-Jan 1am,2842.1025
49,3,Tamil Nadu - 2025,03-Jan 1am,2842.1025
49,4,Tamil Nadu - 2025,03-Jan 1am,2842.1025
50,1,Tamil Nadu - 2025,03-Jan 2am,2854.335
50,2,Tamil Nadu - 2025,03-Jan 2am,2854.335
50,3,Tamil Nadu - 2025,03-Jan 2am,2854.335
50,4,Tamil Nadu - 2025,03-Jan 2am,2854.335
51,1,Tamil Nadu - 2025,03-Jan 3am,2759.3925
51,2,Tamil Nadu - 2025,03-Jan 3am,2759.3925
51,3,Tamil Nadu - 2025,03-Jan 3am,2759.3925
51,4,Tamil Nadu - 2025,03-Jan 3am,2759.3925
52,1,Tamil Nadu - 2025,03-Jan 4am,2775.365
52,2,Tamil Nadu - 2025,03-Jan 4am,2775.365
52,3,Tamil Nadu - 2025,03-Jan 4am,2775.365
52,4,Tamil Nadu - 2025,03-Jan 4am,2775.365
53,1,Tamil Nadu - 2025,03-Jan 5am,2881.8575
53,2,Tamil Nadu - 2025,03-Jan 5am,2881.8575
53,3,Tamil Nadu - 2025,03-Jan 5am,2881.8575
53,4,Tamil Nadu - 2025,03-Jan 5am,2881.8575
54,1,Tamil Nadu - 2025,03-Jan 6am,3091.8175
54,2,Tamil Nadu - 2025,03-Jan 6am,3091.8175
54,3,Tamil Nadu - 2025,03-Jan 6am,3091.8175
54,4,Tamil Nadu - 2025,03-Jan 6am,3091.8175
55,1,Tamil Nadu - 2025,03-Jan 7am,3646.555
55,2,Tamil Nadu - 2025,03-Jan 7am,3646.555
55,3,Tamil Nadu - 2025,03-Jan 7am,3646.555
55,4,Tamil Nadu - 2025,03-Jan 7am,3646.555
56,1,Tamil Nadu - 2025,03-Jan 8am,3817.4675
56,2,Tamil Nadu - 2025,03-Jan 8am,3817.4675
56,3,Tamil Nadu - 2025,03-Jan 8am,3817.4675
56,4,Tamil Nadu - 2025,03-Jan 8am,3817.4675
57,1,Tamil Nadu - 2025,03-Jan 9am,3712.36
57,2,Tamil Nadu - 2025,03-Jan 9am,3712.36
57,3,Tamil Nadu - 2025,03-Jan 9am,3712.36
57,4,Tamil Nadu - 2025,03-Jan 9am,3712.36
58,1,Tamil Nadu - 2025,03-Jan 10am,3788.795
58,2,Tamil Nadu - 2025,03-Jan 10am,3788.795
58,3,Tamil Nadu - 2025,03-Jan 10am,3788.795
58,4,Tamil Nadu - 2025,03-Jan 10am,3788.795
59,1,Tamil Nadu - 2025,03-Jan 11am,3809.07
59,2,Tamil Nadu - 2025,03-Jan 11am,3809.07
59,3,Tamil Nadu - 2025,03-Jan 11am,3809.07
59,4,Tamil Nadu - 2025,03-Jan 11am,3809.07
60,1,Tamil Nadu - 2025,03-Jan 12pm,3862.9025
60,2,Tamil Nadu - 2025,03-Jan 12pm,3862.9025
60,3,Tamil Nadu - 2025,03-Jan 12pm,3862.9025
60,4,Tamil Nadu - 2025,03-Jan 12pm,3862.9025
61,1,Tamil Nadu - 2025,03-Jan 1pm,3665.4625
61,2,Tamil Nadu - 2025,03-Jan 1pm,3665.4625
61,3,Tamil Nadu - 2025,03-Jan 1pm,3665.4625
61,4,Tamil Nadu - 2025,03-Jan 1pm,3665.4625
62,1,Tamil Nadu - 2025,03-Jan 2pm,3611.5425
62,2,Tamil Nadu - 2025,03-Jan 2pm,3611.5425
62,3,Tamil Nadu - 2025,03-Jan 2pm,3611.5425
62,4,Tamil Nadu - 2025,03-Jan 2pm,3611.5425
63,1,Tamil Nadu - 2025,03-Jan 3pm,3646.2
63,2,Tamil Nadu - 2025,03-Jan 3pm,3646.2
63,3,Tamil Nadu - 2025,03-Jan 3pm,3646.2
63,4,Tamil Nadu - 2025,03-Jan 3pm,3646.2
64,1,Tamil Nadu - 2025,03-Jan 4pm,3773.1825
64,2,Tamil Nadu - 2025,03-Jan 4pm,3773.1825
64,3,Tamil Nadu - 2025,03-Jan 4pm,3773.1825
64,4,Tamil Nadu - 2025,03-Jan 4pm,3773.1825
65,1,Tamil Nadu - 2025,03-Jan 5pm,3759.71
65,2,Tamil Nadu - 2025,03-Jan 5pm,3759.71
65,3,Tamil Nadu - 2025,03-Jan 5pm,3759.71
65,4,Tamil Nadu - 2025,03-Jan 5pm,3759.71
66,1,Tamil Nadu - 2025,03-Jan 6pm,3863.1025
66,2,Tamil Nadu - 2025,03-Jan 6pm,3863.1025
66,3,Tamil Nadu - 2025,03-Jan 6pm,3863.1025
66,4,Tamil Nadu - 2025,03-Jan 6pm,3863.1025
67,1,Tamil Nadu - 2025,03-Jan 7pm,3825.805
67,2,Tamil Nadu - 2025,03-Jan 7pm,3825.805
67,3,Tamil Nadu - 2025,03-Jan 7pm,3825.805
67,4,Tamil Nadu - 2025,03-Jan 7pm,3825.805
68,1,Tamil Nadu - 2025,03-Jan 8pm,3558.7975
68,2,Tamil Nadu - 2025,03-Jan 8pm,3558.7975
68,3,Tamil Nadu - 2025,03-Jan 8pm,3558.7975
68,4,Tamil Nadu - 2025,03-Jan 8pm,3558.7975
69,1,Tamil Nadu - 2025,03-Jan 9pm,3410.7625
69,2,Tamil Nadu - 2025,03-Jan 9pm,3410.7625
69,3,Tamil Nadu - 2025,03-Jan 9pm,3410.7625
69,4,Tamil Nadu - 2025,03-Jan 9pm,3410.7625
70,1,Tamil Nadu - 2025,03-Jan 10pm,3189.6675
70,2,Tamil Nadu - 2025,03-Jan 10pm,3189.6675
70,3,Tamil Nadu - 2025,03-Jan 10pm,3189.6675
70,4,Tamil Nadu - 2025,03-Jan 10pm,3189.6675
71,1,Tamil Nadu - 2025,03-Jan 11pm,3005.6375
71,2,Tamil Nadu - 2025,03-Jan 11pm,3005.6375
71,3,Tamil Nadu - 2025,03-Jan 11pm,3005.6375
71,4,Tamil Nadu - 2025,03-Jan 11pm,3005.6375
72,1,Tamil Nadu - 2025,04-Jan 12am,2925.9725
72,2,Tamil Nadu - 2025,04-Jan 12am,2925.9725
72,3,Tamil Nadu - 2025,04-Jan 12am,2925.9725
72,4,Tamil Nadu - 2025,04-Jan 12am,2925.9725
73,1,Tamil Nadu - 2025,04-Jan 1am,2860.765
73,2,Tamil Nadu - 2025,04-Jan 1am,2860.765
73,3,Tamil Nadu - 2025,04-Jan 1am,2860.765
73,4,Tamil Nadu - 2025,04-Jan 1am,2860.765
74,1,Tamil Nadu - 2025,04-Jan 2am,2878.545
74,2,Tamil Nadu - 2025,04-Jan 2am,2878.545
74,3,Tamil Nadu - 2025,04-Jan 2am,2878.545
74,4,Tamil Nadu - 2025,04-Jan 2am,2878.545
75,1,Tamil Nadu - 2025,04-Jan 3am,2800.6275
75,2,Tamil Nadu - 2025,04-Jan 3am,2800.6275
75,3,Tamil Nadu - 2025,04-Jan 3am,2800.6275
75,4,Tamil Nadu - 2025,04-Jan 3am,2800.6275
76,1,Tamil Nadu - 2025,04-Jan 4am,2795.8125
76,2,Tamil Nadu - 2025,04-Jan 4am,2795.8125
76,3,Tamil Nadu - 2025,04-Jan 4am,2795.8125
76,4,Tamil Nadu - 2025,04-Jan 4am,2795.8125
77,1,Tamil Nadu - 2025,04-Jan 5am,2878.7425
77,2,Tamil Nadu - 2025,04-Jan 5am,2878.7425
77,3,Tamil Nadu - 2025,04-Jan 5am,2878.7425
77,4,Tamil Nadu - 2025,04-Jan 5am,2878.7425
78,1,Tamil Nadu - 2025,04-Jan 6am,3004.7175
78,2,Tamil Nadu - 2025,04-Jan 6am,3004.7175
78,3,Tamil Nadu - 2025,04-Jan 6am,3004.7175
78,4,Tamil Nadu - 2025,04-Jan 6am,3004.7175
79,1,Tamil Nadu - 2025,04-Jan 7am,3492.93
79,2,Tamil Nadu - 2025,04-Jan 7am,3492.93
79,3,Tamil Nadu - 2025,04-Jan 7am,3492.93
79,4,Tamil Nadu - 2025,04-Jan 7am,3492.93
80,1,Tamil Nadu - 2025,04-Jan 8am,3670.6275
80,2,Tamil Nadu - 2025,04-Jan 8am,3670.6275
80,3,Tamil Nadu - 2025,04-Jan 8am,3670.6275
80,4,Tamil Nadu - 2025,04-Jan 8am,3670.6275
81,1,Tamil Nadu - 2025,04-Jan 9am,3738.0125
81,2,Tamil Nadu - 2025,04-Jan 9am,3738.0125
81,3,Tamil Nadu - 2025,04-Jan 9am,3738.0125
81,4,Tamil Nadu - 2025,04-Jan 9am,3738.0125
82,1,Tamil Nadu - 2025,04-Jan 10am,3548.6225
82,2,Tamil Nadu - 2025,04-Jan 10am,3548.6225
82,3,Tamil Nadu - 2025,04-Jan 10am,3548.6225
82,4,Tamil Nadu - 2025,04-Jan 10am,3548.6225
83,1,Tamil Nadu - 2025,04-Jan 11am,3540.3575
83,2,Tamil Nadu - 2025,04-Jan 11am,3540.3575
83,3,Tamil Nadu - 2025,04-Jan 11am,3540.3575
83,4,Tamil Nadu - 2025,04-Jan 11am,3540.3575
84,1,Tamil Nadu - 2025,04-Jan 12pm,3488.195
84,2,Tamil Nadu - 2025,04-Jan 12pm,3488.195
84,3,Tamil Nadu - 2025,04-Jan 12pm,3488.195
84,4,Tamil Nadu - 2025,04-Jan 12pm,3488.195
85,1,Tamil Nadu - 2025,04-Jan 1pm,3436.9675
85,2,Tamil Nadu - 2025,04-Jan 1pm,3436.9675
85,3,Tamil Nadu - 2025,04-Jan 1pm,3436.9675
85,4,Tamil Nadu - 2025,04-Jan 1pm,3436.9675
86,1,Tamil Nadu - 2025,04-Jan 2pm,3388.365
86,2,Tamil Nadu - 2025,04-Jan 2pm,3388.365
86,3,Tamil Nadu - 2025,04-Jan 2pm,3388.365
86,4,Tamil Nadu - 2025,04-Jan 2pm,3388.365
87,1,Tamil Nadu - 2025,04-Jan 3pm,3490.1475
87,2,Tamil Nadu - 2025,04-Jan 3pm,3490.1475
87,3,Tamil Nadu - 2025,04-Jan 3pm,3490.1475
87,4,Tamil Nadu - 2025,04-Jan 3pm,3490.1475
88,1,Tamil Nadu - 2025,04-Jan 4pm,3638.0175
88,2,Tamil Nadu - 2025,04-Jan 4pm,3638.0175
88,3,Tamil Nadu - 2025,04-Jan 4pm,3638.0175
88,4,Tamil Nadu - 2025,04-Jan 4pm,3638.0175
89,1,Tamil Nadu - 2025,04-Jan 5pm,3654.9525
89,2,Tamil Nadu - 2025,04-Jan 5pm,3654.9525
89,3,Tamil Nadu - 2025,04-Jan 5pm,3654.9525
89,4,Tamil Nadu - 2025,04-Jan 5pm,3654.9525
90,1,Tamil Nadu - 2025,04-Jan 6pm,3869.34
90,2,Tamil Nadu - 2025,04-Jan 6pm,3869.34
90,3,Tamil Nadu - 2025,04-Jan 6pm,3869.34
90,4,Tamil Nadu - 2025,04-Jan 6pm,3869.34
91,1,Tamil Nadu - 2025,04-Jan 7pm,3892.0125
91,2,Tamil Nadu - 2025,04-Jan 7pm,3892.0125
91,3,Tamil Nadu - 2025,04-Jan 7pm,3892.0125
91,4,Tamil Nadu - 2025,04-Jan 7pm,3892.0125
92,1,Tamil Nadu - 2025,04-Jan 8pm,3624.77
92,2,Tamil Nadu - 2025,04-Jan 8pm,3624.77
92,3,Tamil Nadu - 2025,04-Jan 8pm,3624.77
92,4,Tamil Nadu - 2025,04-Jan 8pm,3624.77
93,1,Tamil Nadu - 2025,04-Jan 9pm,3440.0975
93,2,Tamil Nadu - 2025,04-Jan 9pm,3440.0975
93,3,Tamil Nadu - 2025,04-Jan 9pm,3440.0975
93,4,Tamil Nadu - 2025,04-Jan 9pm,3440.0975
94,1,Tamil Nadu - 2025,04-Jan 10pm,3258.8275
94,2,Tamil Nadu - 2025,04-Jan 10pm,3258.8275
94,3,Tamil Nadu - 2025,04-Jan 10pm,3258.8275
94,4,Tamil Nadu - 2025,04-Jan 10pm,3258.8275
95,1,Tamil Nadu - 2025,04-Jan 11pm,3118.3975
95,2,Tamil Nadu - 2025,04-Jan 11pm,3118.3975
95,3,Tamil Nadu - 2025,04-Jan 11pm,3118.3975
95,4,Tamil Nadu - 2025,04-Jan 11pm,3118.3975
96,1,Tamil Nadu - 2025,05-Jan 12am,2983.345
96,2,Tamil Nadu - 2025,05-Jan 12am,2983.345
96,3,Tamil Nadu - 2025,05-Jan 12am,2983.345
96,4,Tamil Nadu - 2025,05-Jan 12am,2983.345
97,1,Tamil Nadu - 2025,05-Jan 1am,2860.1875
97,2,Tamil Nadu - 2025,05-Jan 1am,2860.1875
97,3,Tamil Nadu - 2025,05-Jan 1am,2860.1875
97,4,Tamil Nadu - 2025,05-Jan 1am,2860.1875
98,1,Tamil Nadu - 2025,05-Jan 2am,2823.8325
98,2,Tamil Nadu - 2025,05-Jan 2am,2823.8325
98,3,Tamil Nadu - 2025,05-Jan 2am,2823.8325
98,4,Tamil Nadu - 2025,05-Jan 2am,2823.8325
99,1,Tamil Nadu - 2025,05-Jan 3am,2790.1
99,2,Tamil Nadu - 2025,05-Jan 3am,2790.1
99,3,Tamil Nadu - 2025,05-Jan 3am,2790.1
99,4,Tamil Nadu - 2025,05-Jan 3am,2790.1
100,1,Tamil Nadu - 2025,05-Jan 4am,2794.5725
100,2,Tamil Nadu - 2025,05-Jan 4am,2794.5725
100,3,Tamil Nadu - 2025,05-Jan 4am,2794.5725
100,4,Tamil Nadu - 2025,05-Jan 4am,2794.5725
101,1,Tamil Nadu - 2025,05-Jan 5am,2916.3025
101,2,Tamil Nadu - 2025,05-Jan 5am,2916.3025
101,3,Tamil Nadu - 2025,05-Jan 5am,2916.3025
101,4,Tamil Nadu - 2025,05-Jan 5am,2916.3025
102,1,Tamil Nadu - 2025,05-Jan 6am,2951.6825
102,2,Tamil Nadu - 2025,05-Jan 6am,2951.6825
102,3,Tamil Nadu - 2025,05-Jan 6am,2951.6825
102,4,Tamil Nadu - 2025,05-Jan 6am,2951.6825
103,1,Tamil Nadu - 2025,05-Jan 7am,3239.2225
103,2,Tamil Nadu - 2025,05-Jan 7am,3239.2225
103,3,Tamil Nadu - 2025,05-Jan 7am,3239.2225
103,4,Tamil Nadu - 2025,05-Jan 7am,3239.2225
104,1,Tamil Nadu - 2025,05-Jan 8am,3401.785
104,2,Tamil Nadu - 2025,05-Jan 8am,3401.785
104,3,Tamil Nadu - 2025,05-Jan 8am,3401.785
104,4,Tamil Nadu - 2025,05-Jan 8am,3401.785
105,1,Tamil Nadu - 2025,05-Jan 9am,3493.305
105,2,Tamil Nadu - 2025,05-Jan 9am,3493.305
105,3,Tamil Nadu - 2025,05-Jan 9am,3493.305
105,4,Tamil Nadu - 2025,05-Jan 9am,3493.305
106,1,Tamil Nadu - 2025,05-Jan 10am,3486.6275
106,2,Tamil Nadu - 2025,05-Jan 10am,3486.6275
106,3,Tamil Nadu - 2025,05-Jan 10am,3486.6275
106,4,Tamil Nadu - 2025,05-Jan 10am,3486.6275
107,1,Tamil Nadu - 2025,05-Jan 11am,3571.81
107,2,Tamil Nadu - 2025,05-Jan 11am,3571.81
107,3,Tamil Nadu - 2025,05-Jan 11am,3571.81
107,4,Tamil Nadu - 2025,05-Jan 11am,3571.81
108,1,Tamil Nadu - 2025,05-Jan 12pm,3530.4275
108,2,Tamil Nadu - 2025,05-Jan 12pm,3530.4275
