source_row,quarter,State,Date,Hourly Demand Met (in MW)
15,2,Tamil Nadu - 2026,01-Jan 3pm,3758.5166407806378
15,3,Tamil Nadu - 2026,01-Jan 3pm,3780.09324449808
15,4,Tamil Nadu - 2026,01-Jan 3pm,3794.409783207631
16,1,Tamil Nadu - 2026,01-Jan 4pm,3801.4662569092943
16,2,Tamil Nadu - 2026,01-Jan 4pm,3794.9330212276736
16,3,Tamil Nadu - 2026,01-Jan 4pm,3774.810076162768
16,4,Tamil Nadu - 2026,01-Jan 4pm,3733.570645700264
17,1,Tamil Nadu - 2026,01-Jan 5pm,3671.21472984016
17,2,Tamil Nadu - 2026,01-Jan 5pm,3639.2326290437377
17,3,Tamil Nadu - 2026,01-Jan 5pm,3637.624343311003
17,4,Tamil Nadu - 2026,01-Jan 5pm,3666.738297805099
18,1,Tamil Nadu - 2026,01-Jan 6pm,3726.5744925260265
18,2,Tamil Nadu - 2026,01-Jan 6pm,3763.552076033619
18,3,Tamil Nadu - 2026,01-Jan 6pm,3777.671048327872
18,4,Tamil Nadu - 2026,01-Jan 6pm,3776.522383112482
19,1,Tamil Nadu - 2026,01-Jan 7pm,3760.106080387455
19,2,Tamil Nadu - 2026,01-Jan 7pm,3736.45714937077
19,3,Tamil Nadu - 2026,01-Jan 7pm,3705.575590062426
19,4,Tamil Nadu - 2026,01-Jan 7pm,3663.0711801793486
20,1,Tamil Nadu - 2026,01-Jan 8pm,3608.943919721539
20,2,Tamil Nadu - 2026,01-Jan 8pm,3561.500133169462
20,3,Tamil Nadu - 2026,01-Jan 8pm,3520.739820523119
20,4,Tamil Nadu - 2026,01-Jan 8pm,3484.86612658588
21,1,Tamil Nadu - 2026,01-Jan 9pm,3453.879051357742
21,2,Tamil Nadu - 2026,01-Jan 9pm,3420.2534015380256
21,3,Tamil Nadu - 2026,01-Jan 9pm,3383.9891771267294
21,4,Tamil Nadu - 2026,01-Jan 9pm,3346.288369977503
22,1,Tamil Nadu - 2026,01-Jan 10pm,3307.150980090344
22,2,Tamil Nadu - 2026,01-Jan 10pm,3266.890249644043
22,3,Tamil Nadu - 2026,01-Jan 10pm,3225.5061786386
22,4,Tamil Nadu - 2026,01-Jan 10pm,3180.3725916270137
23,1,Tamil Nadu - 2026,01-Jan 11pm,3131.489488609285
23,2,Tamil Nadu - 2026,01-Jan 11pm,3094.300680088636
23,3,Tamil Nadu - 2026,01-Jan 11pm,3068.806166065063
23,4,Tamil Nadu - 2026,01-Jan 11pm,3055.363665237015
24,1,Tamil Nadu - 2026,02-Jan 12am,3053.973177604493
24,2,Tamil Nadu - 2026,02-Jan 12am,3047.0445804735846
24,3,Tamil Nadu - 2026,02-Jan 12am,3034.5778738442887
24,4,Tamil Nadu - 2026,02-Jan 12am,3018.3043680776336
25,1,Tamil Nadu - 2026,02-Jan 1am,2998.2240631736195
25,2,Tamil Nadu - 2026,02-Jan 1am,2981.5392196599933
25,3,Tamil Nadu - 2026,02-Jan 1am,2968.2498375367554
25,4,Tamil Nadu - 2026,02-Jan 1am,2957.2768796296327
26,1,Tamil Nadu - 2026,02-Jan 2am,2948.620345938624
26,2,Tamil Nadu - 2026,02-Jan 2am,2941.55219898162
26,3,Tamil Nadu - 2026,02-Jan 2am,2936.072438758622
26,4,Tamil Nadu - 2026,02-Jan 2am,2932.5750163211337
27,1,Tamil Nadu - 2026,02-Jan 3am,2931.059931669155
27,2,Tamil Nadu - 2026,02-Jan 3am,2929.891515975769
27,3,Tamil Nadu - 2026,02-Jan 3am,2929.069769240976
27,4,Tamil Nadu - 2026,02-Jan 3am,2926.7087831141
28,1,Tamil Nadu - 2026,02-Jan 4am,2922.8085575951404
28,2,Tamil Nadu - 2026,02-Jan 4am,2930.320211615072
28,3,Tamil Nadu - 2026,02-Jan 4am,2949.243745173895
28,4,Tamil Nadu - 2026,02-Jan 4am,2980.2974856158926
29,1,Tamil Nadu - 2026,02-Jan 5am,3023.481432941064
29,2,Tamil Nadu - 2026,02-Jan 5am,3061.534504152735
29,3,Tamil Nadu - 2026,02-Jan 5am,3094.456699250905
29,4,Tamil Nadu - 2026,02-Jan 5am,3117.6373636552967
30,1,Tamil Nadu - 2026,02-Jan 6am,3131.0764973659084
30,2,Tamil Nadu - 2026,02-Jan 6am,3179.699110861093
30,3,Tamil Nadu - 2026,02-Jan 6am,3263.505204140853
30,4,Tamil Nadu - 2026,02-Jan 6am,3386.8391876321457
31,1,Tamil Nadu - 2026,02-Jan 7am,3549.7010613349707
31,2,Tamil Nadu - 2026,02-Jan 7am,3681.099352209226
31,3,Tamil Nadu - 2026,02-Jan 7am,3781.034060254915
31,4,Tamil Nadu - 2026,02-Jan 7am,3857.535526200889
32,1,Tamil Nadu - 2026,02-Jan 8am,3910.6037500471502
32,2,Tamil Nadu - 2026,02-Jan 8am,3963.048160460671
32,3,Tamil Nadu - 2026,02-Jan 8am,4014.868757441455
32,4,Tamil Nadu - 2026,02-Jan 8am,4062.2093320507233
33,1,Tamil Nadu - 2026,02-Jan 9am,4105.069884288481
33,2,Tamil Nadu - 2026,02-Jan 9am,4143.778239120398
33,3,Tamil Nadu - 2026,02-Jan 9am,4178.334396546476
33,4,Tamil Nadu - 2026,02-Jan 9am,4210.617480044644
34,1,Tamil Nadu - 2026,02-Jan 10am,4240.627489614901
34,2,Tamil Nadu - 2026,02-Jan 10am,4256.7618594239975
34,3,Tamil Nadu - 2026,02-Jan 10am,4259.020589471932
34,4,Tamil Nadu - 2026,02-Jan 10am,4245.620061489169
35,1,Tamil Nadu - 2026,02-Jan 11am,4216.560275475707
35,2,Tamil Nadu - 2026,02-Jan 11am,4194.145506882029
35,3,Tamil Nadu - 2026,02-Jan 11am,4178.375755708134
35,4,Tamil Nadu - 2026,02-Jan 11am,4165.95846193413
36,1,Tamil Nadu - 2026,02-Jan 12pm,4156.89362556002
36,2,Tamil Nadu - 2026,02-Jan 12pm,4148.632331254672
36,3,Tamil Nadu - 2026,02-Jan 12pm,4141.174579018089
36,4,Tamil Nadu - 2026,02-Jan 12pm,4136.439464167218
37,1,Tamil Nadu - 2026,02-Jan 1pm,4134.426986702055
37,2,Tamil Nadu - 2026,02-Jan 1pm,4126.171490052048
37,3,Tamil Nadu - 2026,02-Jan 1pm,4111.6729742172
37,4,Tamil Nadu - 2026,02-Jan 1pm,4088.738549028695
38,1,Tamil Nadu - 2026,02-Jan 2pm,4057.368214486537
38,2,Tamil Nadu - 2026,02-Jan 2pm,4039.684968174139
38,3,Tamil Nadu - 2026,02-Jan 2pm,4035.6888100915057
38,4,Tamil Nadu - 2026,02-Jan 2pm,4043.5080072478186
39,1,Tamil Nadu - 2026,02-Jan 3pm,4063.14255964308
39,2,Tamil Nadu - 2026,02-Jan 3pm,4083.699867638773
39,3,Tamil Nadu - 2026,02-Jan 3pm,4105.179931234898
39,4,Tamil Nadu - 2026,02-Jan 3pm,4129.87764148325
40,1,Tamil Nadu - 2026,02-Jan 4pm,4157.792998383832
40,2,Tamil Nadu - 2026,02-Jan 4pm,4186.049255264382
40,3,Tamil Nadu - 2026,02-Jan 4pm,4214.646412124898
40,4,Tamil Nadu - 2026,02-Jan 4pm,4247.751334226889
41,1,Tamil Nadu - 2026,02-Jan 5pm,4285.364021570355
41,2,Tamil Nadu - 2026,02-Jan 5pm,4305.360029258515
41,3,Tamil Nadu - 2026,02-Jan 5pm,4307.7393572913725
41,4,Tamil Nadu - 2026,02-Jan 5pm,4291.486591879758
42,1,Tamil Nadu - 2026,02-Jan 6pm,4256.60173302367
42,2,Tamil Nadu - 2026,02-Jan 6pm,4231.301708354908
42,3,Tamil Nadu - 2026,02-Jan 6pm,4215.586517873468
42,4,Tamil Nadu - 2026,02-Jan 6pm,4210.470040747954
43,1,Tamil Nadu - 2026,02-Jan 7pm,4215.95227697837
43,2,Tamil Nadu - 2026,02-Jan 7pm,4197.733023921296
43,3,Tamil Nadu - 2026,02-Jan 7pm,4155.812281576729
43,4,Tamil Nadu - 2026,02-Jan 7pm,4089.142417523604
44,1,Tamil Nadu - 2026,02-Jan 8pm,3997.7234317619177
44,2,Tamil Nadu - 2026,02-Jan 8pm,3922.1413214615095
44,3,Tamil Nadu - 2026,02-Jan 8pm,3862.3960866223792
44,4,Tamil Nadu - 2026,02-Jan 8pm,3814.719160154193
45,1,Tamil Nadu - 2026,02-Jan 9pm,3779.110542056949
45,2,Tamil Nadu - 2026,02-Jan 9pm,3737.5956377028256
45,3,Tamil Nadu - 2026,02-Jan 9pm,3690.174447091823
45,4,Tamil Nadu - 2026,02-Jan 9pm,3638.429373148402
46,1,Tamil Nadu - 2026,02-Jan 10pm,3582.3604158725643
46,2,Tamil Nadu - 2026,02-Jan 10pm,3530.447752345364
46,3,Tamil Nadu - 2026,02-Jan 10pm,3482.6913825667984
46,4,Tamil Nadu - 2026,02-Jan 10pm,3437.100449215274
47,1,Tamil Nadu - 2026,02-Jan 11pm,3393.6749522907885
47,2,Tamil Nadu - 2026,02-Jan 11pm,3355.879858641872
47,3,Tamil Nadu - 2026,02-Jan 11pm,3323.715168268521
47,4,Tamil Nadu - 2026,02-Jan 11pm,3297.780020798818
48,1,Tamil Nadu - 2026,03-Jan 12am,3278.074416232761
48,2,Tamil Nadu - 2026,03-Jan 12am,3257.538549953348
48,3,Tamil Nadu - 2026,03-Jan 12am,3236.172421960577
48,4,Tamil Nadu - 2026,03-Jan 12am,3215.0646118533136
49,1,Tamil Nadu - 2026,03-Jan 1am,3194.2151196315567
49,2,Tamil Nadu - 2026,03-Jan 1am,3174.1522723191324
49,3,Tamil Nadu - 2026,03-Jan 1am,3154.876069916043
49,4,Tamil Nadu - 2026,03-Jan 1am,3135.336538133268
50,1,Tamil Nadu - 2026,03-Jan 2am,3115.5336769708083
50,2,Tamil Nadu - 2026,03-Jan 2am,3101.239005138951
50,3,Tamil Nadu - 2026,03-Jan 2am,3092.452522637699
50,4,Tamil Nadu - 2026,03-Jan 2am,3089.2847952525417
51,1,Tamil Nadu - 2026,03-Jan 3am,3091.7358229834767
51,2,Tamil Nadu - 2026,03-Jan 3am,3093.37069240728
51,3,Tamil Nadu - 2026,03-Jan 3am,3094.1894035239493
51,4,Tamil Nadu - 2026,03-Jan 3am,3093.2540810852934
52,1,Tamil Nadu - 2026,03-Jan 4am,3090.564725091312
52,2,Tamil Nadu - 2026,03-Jan 4am,3098.183500454387
52,3,Tamil Nadu - 2026,03-Jan 4am,3116.110407174515
52,4,Tamil Nadu - 2026,03-Jan 4am,3145.5813672797867
53,1,Tamil Nadu - 2026,03-Jan 5am,3186.596380770201
53,2,Tamil Nadu - 2026,03-Jan 5am,3219.6777505648424
53,3,Tamil Nadu - 2026,03-Jan 5am,3244.8254766637137
53,4,Tamil Nadu - 2026,03-Jan 5am,3258.2303920012428
54,1,Tamil Nadu - 2026,03-Jan 6am,3259.892496577431
54,2,Tamil Nadu - 2026,03-Jan 6am,3292.144489866605
54,3,Tamil Nadu - 2026,03-Jan 6am,3354.9863718687648
54,4,Tamil Nadu - 2026,03-Jan 6am,3450.776641687198
55,1,Tamil Nadu - 2026,03-Jan 7am,3579.5152993219044
55,2,Tamil Nadu - 2026,03-Jan 7am,3684.7186506788394
55,3,Tamil Nadu - 2026,03-Jan 7am,3766.386695758
55,4,Tamil Nadu - 2026,03-Jan 7am,3830.8893542412575
56,1,Tamil Nadu - 2026,03-Jan 8am,3878.2266261286154
56,2,Tamil Nadu - 2026,03-Jan 8am,3926.662687422897
56,3,Tamil Nadu - 2026,03-Jan 8am,3976.197538124101
56,4,Tamil Nadu - 2026,03-Jan 8am,4030.2431483243863
57,1,Tamil Nadu - 2026,03-Jan 9am,4088.799518023755
57,2,Tamil Nadu - 2026,03-Jan 9am,4113.130650666441
57,3,Tamil Nadu - 2026,03-Jan 9am,4103.236546252449
57,4,Tamil Nadu - 2026,03-Jan 9am,4056.193285057355
58,1,Tamil Nadu - 2026,03-Jan 10am,3972.0008670811594
58,2,Tamil Nadu - 2026,03-Jan 10am,3906.938807226148
58,3,Tamil Nadu - 2026,03-Jan 10am,3861.007105492323
58,4,Tamil Nadu - 2026,03-Jan 10am,3824.0432202003694
59,1,Tamil Nadu - 2026,03-Jan 11am,3796.047151350297
59,2,Tamil Nadu - 2026,03-Jan 11am,3781.7146341156586
59,3,Tamil Nadu - 2026,03-Jan 11am,3781.045668496455
59,4,Tamil Nadu - 2026,03-Jan 11am,3801.102546037589
60,1,Tamil Nadu - 2026,03-Jan 12pm,3841.8852667390593
60,2,Tamil Nadu - 2026,03-Jan 12pm,3856.3243461579
60,3,Tamil Nadu - 2026,03-Jan 12pm,3844.419784294112
60,4,Tamil Nadu - 2026,03-Jan 12pm,3806.8006028089294
61,1,Tamil Nadu - 2026,03-Jan 1pm,3743.4668017023537
61,2,Tamil Nadu - 2026,03-Jan 1pm,3697.713735449938
61,3,Tamil Nadu - 2026,03-Jan 1pm,3669.54140405168
61,4,Tamil Nadu - 2026,03-Jan 1pm,3652.088058796027
62,1,Tamil Nadu - 2026,03-Jan 2pm,3645.35369968298
62,2,Tamil Nadu - 2026,03-Jan 2pm,3647.213464506306
62,3,Tamil Nadu - 2026,03-Jan 2pm,3657.667353266009
62,4,Tamil Nadu - 2026,03-Jan 2pm,3680.075482544704
63,1,Tamil Nadu - 2026,03-Jan 3pm,3714.437852342392
63,2,Tamil Nadu - 2026,03-Jan 3pm,3742.7186253695977
63,3,Tamil Nadu - 2026,03-Jan 3pm,3764.917801626324
63,4,Tamil Nadu - 2026,03-Jan 3pm,3778.295720661688
64,1,Tamil Nadu - 2026,03-Jan 4pm,3782.852382475691
64,2,Tamil Nadu - 2026,03-Jan 4pm,3813.061587063082
64,3,Tamil Nadu - 2026,03-Jan 4pm,3868.9233344238655
64,4,Tamil Nadu - 2026,03-Jan 4pm,3956.642696037361
65,1,Tamil Nadu - 2026,03-Jan 5pm,4076.21967190357
65,2,Tamil Nadu - 2026,03-Jan 5pm,4155.950033151804
65,3,Tamil Nadu - 2026,03-Jan 5pm,4195.833779782065
65,4,Tamil Nadu - 2026,03-Jan 5pm,4200.556515162562
66,1,Tamil Nadu - 2026,03-Jan 6pm,4170.118239293294
66,2,Tamil Nadu - 2026,03-Jan 6pm,4148.109560835693
66,3,Tamil Nadu - 2026,03-Jan 6pm,4134.530479789755
66,4,Tamil Nadu - 2026,03-Jan 6pm,4127.051720081259
67,1,Tamil Nadu - 2026,03-Jan 7pm,4125.673281710207
67,2,Tamil Nadu - 2026,03-Jan 7pm,4100.780212460496
67,3,Tamil Nadu - 2026,03-Jan 7pm,4052.3725123321215
67,4,Tamil Nadu - 2026,03-Jan 7pm,3977.0139934971753
68,1,Tamil Nadu - 2026,03-Jan 8pm,3874.704655955653
68,2,Tamil Nadu - 2026,03-Jan 8pm,3795.676578891152
68,3,Tamil Nadu - 2026,03-Jan 8pm,3739.929762303675
68,4,Tamil Nadu - 2026,03-Jan 8pm,3704.6990028495206
69,1,Tamil Nadu - 2026,03-Jan 9pm,3689.9843005286903
69,2,Tamil Nadu - 2026,03-Jan 9pm,3662.144796219773
69,3,Tamil Nadu - 2026,03-Jan 9pm,3621.180489922766
69,4,Tamil Nadu - 2026,03-Jan 9pm,3570.890413328771
70,1,Tamil Nadu - 2026,03-Jan 10pm,3511.2745664377885
70,2,Tamil Nadu - 2026,03-Jan 10pm,3453.179618224622
70,3,Tamil Nadu - 2026,03-Jan 10pm,3396.605568689273
70,4,Tamil Nadu - 2026,03-Jan 10pm,3337.080246648316
71,1,Tamil Nadu - 2026,03-Jan 11pm,3274.6036521017486
71,2,Tamil Nadu - 2026,03-Jan 11pm,3225.162143175319
71,3,Tamil Nadu - 2026,03-Jan 11pm,3188.7557198690265
71,4,Tamil Nadu - 2026,03-Jan 11pm,3165.8384848539063
72,1,Tamil Nadu - 2026,04-Jan 12am,3156.410438129957
72,2,Tamil Nadu - 2026,04-Jan 12am,3141.7606055452247
72,3,Tamil Nadu - 2026,04-Jan 12am,3121.8889870997086
72,4,Tamil Nadu - 2026,04-Jan 12am,3098.739969225109
73,1,Tamil Nadu - 2026,04-Jan 1am,3072.3135519214256
73,2,Tamil Nadu - 2026,04-Jan 1am,3049.6543907504138
73,3,Tamil Nadu - 2026,04-Jan 1am,3030.762485712072
73,4,Tamil Nadu - 2026,04-Jan 1am,3014.1395716160896
74,1,Tamil Nadu - 2026,04-Jan 2am,2999.7856484624685
74,2,Tamil Nadu - 2026,04-Jan 2am,2989.645651831315
74,3,Tamil Nadu - 2026,04-Jan 2am,2983.7195817226307
74,4,Tamil Nadu - 2026,04-Jan 2am,2982.969117983587
75,1,Tamil Nadu - 2026,04-Jan 3am,2987.394260614185
75,2,Tamil Nadu - 2026,04-Jan 3am,2989.2799949512773
75,3,Tamil Nadu - 2026,04-Jan 3am,2988.626320994861
75,4,Tamil Nadu - 2026,04-Jan 3am,2984.219423439676
76,1,Tamil Nadu - 2026,04-Jan 4am,2976.05930228572
76,2,Tamil Nadu - 2026,04-Jan 4am,2979.143864027724
76,3,Tamil Nadu - 2026,04-Jan 4am,2993.473108665688
76,4,Tamil Nadu - 2026,04-Jan 4am,3020.413725020869
77,1,Tamil Nadu - 2026,04-Jan 5am,3059.965713093264
77,2,Tamil Nadu - 2026,04-Jan 5am,3088.931033460622
77,3,Tamil Nadu - 2026,04-Jan 5am,3107.3096861229446
77,4,Tamil Nadu - 2026,04-Jan 5am,3111.91356732317
78,1,Tamil Nadu - 2026,04-Jan 6am,3102.7426770612983
78,2,Tamil Nadu - 2026,04-Jan 6am,3122.1236773019427
78,3,Tamil Nadu - 2026,04-Jan 6am,3170.056568045098
78,4,Tamil Nadu - 2026,04-Jan 6am,3249.2070775916595
79,1,Tamil Nadu - 2026,04-Jan 7am,3359.5752059416263
79,2,Tamil Nadu - 2026,04-Jan 7am,3442.839921325038
79,3,Tamil Nadu - 2026,04-Jan 7am,3499.001223741895
79,4,Tamil Nadu - 2026,04-Jan 7am,3533.17364899144
80,1,Tamil Nadu - 2026,04-Jan 8am,3545.357197073676
80,2,Tamil Nadu - 2026,04-Jan 8am,3563.1856849630944
80,3,Tamil Nadu - 2026,04-Jan 8am,3586.659112659692
80,4,Tamil Nadu - 2026,04-Jan 8am,3614.878005303538
81,1,Tamil Nadu - 2026,04-Jan 9am,3647.842362894636
81,2,Tamil Nadu - 2026,04-Jan 9am,3663.3152176180793
81,3,Tamil Nadu - 2026,04-Jan 9am,3661.296569473871
81,4,Tamil Nadu - 2026,04-Jan 9am,3641.825850013415
82,1,Tamil Nadu - 2026,04-Jan 10am,3604.9030592367126
82,2,Tamil Nadu - 2026,04-Jan 10am,3572.5285756502235
82,3,Tamil Nadu - 2026,04-Jan 10am,3544.7023992539484
82,4,Tamil Nadu - 2026,04-Jan 10am,3517.315965859116
83,1,Tamil Nadu - 2026,04-Jan 11am,3490.3692754657254
83,2,Tamil Nadu - 2026,04-Jan 11am,3466.513334699947
83,3,Tamil Nadu - 2026,04-Jan 11am,3445.748143561781
83,4,Tamil Nadu - 2026,04-Jan 11am,3428.9892462725475
84,1,Tamil Nadu - 2026,04-Jan 12pm,3416.2366428322443
84,2,Tamil Nadu - 2026,04-Jan 12pm,3399.3460612867807
84,3,Tamil Nadu - 2026,04-Jan 12pm,3378.3175016361592
84,4,Tamil Nadu - 2026,04-Jan 12pm,3352.409794244815
85,1,Tamil Nadu - 2026,04-Jan 1pm,3321.6229391127504
85,2,Tamil Nadu - 2026,04-Jan 1pm,3298.5482260074264
85,3,Tamil Nadu - 2026,04-Jan 1pm,3283.185654928845
85,4,Tamil Nadu - 2026,04-Jan 1pm,3273.9531799509778
86,1,Tamil Nadu - 2026,04-Jan 2pm,3270.8508010738224
86,2,Tamil Nadu - 2026,04-Jan 2pm,3270.7795040860947
86,3,Tamil Nadu - 2026,04-Jan 2pm,3273.7392889877947
86,4,Tamil Nadu - 2026,04-Jan 2pm,3278.9704058522884
87,1,Tamil Nadu - 2026,04-Jan 3pm,3286.472854679577
87,2,Tamil Nadu - 2026,04-Jan 3pm,3303.904149240737
87,3,Tamil Nadu - 2026,04-Jan 3pm,3331.264289535768
87,4,Tamil Nadu - 2026,04-Jan 3pm,3370.39870654392
88,1,Tamil Nadu - 2026,04-Jan 4pm,3421.307400265191
88,2,Tamil Nadu - 2026,04-Jan 4pm,3465.2602710530127
88,3,Tamil Nadu - 2026,04-Jan 4pm,3502.257318907388
88,4,Tamil Nadu - 2026,04-Jan 4pm,3534.775009774409
89,1,Tamil Nadu - 2026,04-Jan 5pm,3562.813343654075
89,2,Tamil Nadu - 2026,04-Jan 5pm,3590.243624516386
89,3,Tamil Nadu - 2026,04-Jan 5pm,3617.065852361341
89,4,Tamil Nadu - 2026,04-Jan 5pm,3645.177179468197
90,1,Tamil Nadu - 2026,04-Jan 6pm,3674.577605836952
90,2,Tamil Nadu - 2026,04-Jan 6pm,3690.012913822079
90,3,Tamil Nadu - 2026,04-Jan 6pm,3691.483103423581
90,4,Tamil Nadu - 2026,04-Jan 6pm,3680.8463769173895
91,1,Tamil Nadu - 2026,04-Jan 7pm,3658.102734303509
91,2,Tamil Nadu - 2026,04-Jan 7pm,3627.3571795718567
91,3,Tamil Nadu - 2026,04-Jan 7pm,3588.609712722434
91,4,Tamil Nadu - 2026,04-Jan 7pm,3537.5003734022
92,1,Tamil Nadu - 2026,04-Jan 8pm,3474.029161611154
92,2,Tamil Nadu - 2026,04-Jan 8pm,3420.2508354776223
92,3,Tamil Nadu - 2026,04-Jan 8pm,3376.1653950016025
92,4,Tamil Nadu - 2026,04-Jan 8pm,3339.904607909621
93,1,Tamil Nadu - 2026,04-Jan 9pm,3311.4684742016816
93,2,Tamil Nadu - 2026,04-Jan 9pm,3280.011629390291
93,3,Tamil Nadu - 2026,04-Jan 9pm,3245.5340734754504
93,4,Tamil Nadu - 2026,04-Jan 9pm,3211.115822932576
94,1,Tamil Nadu - 2026,04-Jan 10pm,3176.7568777616666
94,2,Tamil Nadu - 2026,04-Jan 10pm,3134.8225035977234
94,3,Tamil Nadu - 2026,04-Jan 10pm,3085.312700440749
94,4,Tamil Nadu - 2026,04-Jan 10pm,3025.257918199861
95,1,Tamil Nadu - 2026,04-Jan 11pm,2954.65815687506
95,2,Tamil Nadu - 2026,04-Jan 11pm,2898.965451376622
95,3,Tamil Nadu - 2026,04-Jan 11pm,2858.1798017045458
95,4,Tamil Nadu - 2026,04-Jan 11pm,2829.666590043772
96,1,Tamil Nadu - 2026,05-Jan 12am,2813.425816394301
96,2,Tamil Nadu - 2026,05-Jan 12am,2799.8131527362125
96,3,Tamil Nadu - 2026,05-Jan 12am,2788.828599069504
96,4,Tamil Nadu - 2026,05-Jan 12am,2782.992431799982
97,1,Tamil Nadu - 2026,05-Jan 1am,2782.304650927648
97,2,Tamil Nadu - 2026,05-Jan 1am,2781.2879260375853
97,3,Tamil Nadu - 2026,05-Jan 1am,2779.942257129793
97,4,Tamil Nadu - 2026,05-Jan 1am,2780.5251659049736
98,1,Tamil Nadu - 2026,05-Jan 2am,2783.0366523631283
98,2,Tamil Nadu - 2026,05-Jan 2am,2779.408916714954
98,3,Tamil Nadu - 2026,05-Jan 2am,2769.64195896045
98,4,Tamil Nadu - 2026,05-Jan 2am,2752.022471961468
99,1,Tamil Nadu - 2026,05-Jan 3am,2726.5504557180084
99,2,Tamil Nadu - 2026,05-Jan 3am,2711.573552848268
99,3,Tamil Nadu - 2026,05-Jan 3am,2707.091763352244
99,4,Tamil Nadu - 2026,05-Jan 3am,2709.9942280814794
