date,carrier,modeled_gwh,observed_gwh,difference_gwh,difference_pct
2025-07-07,coal,112.82326993055965,165.1,-52.27673006944035,-31.663676601720383
2025-07-08,coal,124.04340556791361,171.04,-46.99659443208638,-27.476961197431237
2025-07-09,coal,139.97937154254237,166.39,-26.41062845745762,-15.872725799301413
2025-07-10,coal,173.43219279248177,172.64,0.7921927924817851,0.45886978248481536
2025-07-11,coal,155.97044912176975,170.2,-14.229550878230242,-8.360488177573586
2025-07-12,coal,137.6930689219901,161.24,-23.54693107800992,-14.603653608291935
2025-07-13,coal,89.25375590311904,161.53,-72.27624409688096,-44.744780596100384
2025-07-07,oil_gas,3.790000000000001,3.79,8.881784197001252e-16,2.34347867994756e-14
2025-07-08,oil_gas,3.72,3.72,0.0,0.0
2025-07-09,oil_gas,3.750000000000001,3.75,8.881784197001252e-16,2.3684757858670007e-14
2025-07-10,oil_gas,3.580000000000002,3.58,1.7763568394002505e-15,4.9618906128498615e-14
2025-07-11,oil_gas,3.539999999999999,3.54,-8.881784197001252e-16,-2.5089785867235178e-14
2025-07-12,oil_gas,3.49,3.49,0.0,0.0
2025-07-13,oil_gas,3.2500000000000004,3.25,4.440892098500626e-16,1.3664283380001927e-14
2025-07-07,nuclear,54.09,54.09,0.0,0.0
2025-07-08,nuclear,54.11,54.11,0.0,0.0
2025-07-09,nuclear,54.13,54.13,0.0,0.0
2025-07-10,nuclear,54.01,54.01,0.0,0.0
2025-07-11,nuclear,54.07,54.07,0.0,0.0
2025-07-12,nuclear,54.19,54.19,0.0,0.0
2025-07-13,nuclear,54.26,54.26,0.0,0.0
2025-07-07,hydro,18.70426616641601,25.85,-7.145733833583993,-27.64307092295548
2025-07-08,hydro,17.495681757136325,26.77,-9.274318242863675,-34.64444618178437
2025-07-09,hydro,16.404959010726994,24.33,-7.925040989273004,-32.57312367148789
2025-07-10,hydro,19.14016734527848,24.53,-5.38983265472152,-21.972411963805623
2025-07-11,hydro,15.681680220421272,22.99,-7.308319779578726,-31.78912474805884
2025-07-12,hydro,16.957733543004853,25.28,-8.322266456995148,-32.9203578203922
2025-07-13,hydro,17.35308659784539,27.41,-10.05691340215461,-36.69067275503324
2025-07-07,solar,50.434828086292725,46.24,4.194828086292723,9.071860048210906
2025-07-08,solar,55.48921866124624,46.19,9.299218661246243,20.132536612353853
2025-07-09,solar,56.977370202087414,46.54,10.437370202087415,22.4266656684302
2025-07-10,solar,54.23813874638811,44.03,10.208138746388109,23.18450771380447
2025-07-11,solar,54.87748311611643,45.82,9.05748311611643,19.76753189898828
2025-07-12,solar,51.98447680510045,47.82,4.164476805100449,8.708650784400772
2025-07-13,solar,50.340403848050876,44.38,5.960403848050873,13.430382713048383
2025-07-07,wind,175.36837104311388,155.39,19.978371043113896,12.856921966094278
2025-07-08,wind,164.10694589970856,140.28,23.826945899708562,16.985276518184033
2025-07-09,wind,163.41235153813128,137.09,26.322351538131272,19.200781631141055
2025-07-10,wind,121.43157649227562,107.23,14.20157649227562,13.244032912688258
2025-07-11,wind,148.88452511934088,136.5,12.384525119340879,9.072912175341303
2025-07-12,wind,151.36125835713506,147.14,4.221258357135071,2.868872065471708
2025-07-13,wind,167.87879070624496,146.6,21.278790706244962,14.514864056101612
2025-07-07,comparable_total,415.21073522638227,450.46,-35.24926477361771,-7.825170886120346
2025-07-08,comparable_total,418.9652518860047,442.11,-23.14474811399532,-5.23506550722565
2025-07-09,comparable_total,434.654052293488,432.23,2.424052293487989,0.5608246288985006
2025-07-10,comparable_total,425.832075376424,406.02,19.81207537642399,4.879581147831139
2025-07-11,comparable_total,433.02413757764833,433.12,-0.0958624223516722,-0.02213299370882716
2025-07-12,comparable_total,415.67653762723046,439.16,-23.483462372769566,-5.347359133976128
2025-07-13,comparable_total,382.33603705526025,437.43,-55.09396294473976,-12.594921003301044
