date,coal,oil_gas,nuclear,hydro,solar,wind,diesel,other_res,market_import,unserved_energy,system_plant_generation,comparable_total
2025-08-09,194.19639499678877,1.9900000000000002,29.95,27.7129066014509,58.6148029196666,60.31263511231009,0.0,0.7195347255949461,0.047626266152356496,0.0,373.4962743558113,372.77673963021635
2025-08-10,154.94123284647065,1.82,30.05,28.222655702928044,58.570820156261355,57.25159684823659,0.0,0.7195347255949461,0.18945972050846058,0.0,331.5758402794916,330.8563055538967
2025-08-11,160.27215386215727,2.0600000000000005,30.05,28.91475003960884,58.52610368820959,56.557715806346984,0.0,0.7195347255949461,0.036291237234154096,0.0,337.10025812191765,336.3807233963227
2025-08-12,173.55605329251742,1.93,29.98,27.670417647161997,58.48066244080268,58.555666637770244,0.0,0.7195347255949461,0.0,0.0,350.89233474384724,350.1728000182523
2025-08-13,168.5161542105482,1.8299999999999996,29.93,27.26750445313822,58.43450556163742,62.31058594373345,0.0,0.7195347255949461,0.0,0.0,349.00828489465226,348.2887501690573
2025-08-14,167.43370537205428,1.8299999999999996,29.94,27.319786761061398,58.38764242256314,66.06550524969651,0.0,0.7195347255949461,0.10750546902976543,0.0,351.69617453097027,350.9766398053753
2025-08-15,133.47300814221228,1.8300000000000005,30.01,27.292518942049227,58.340082621582994,68.06345608111991,0.0,0.7195347255949461,0.0,0.0,319.72860051255935,319.0090657869644
2025-08-16,145.5933665695628,1.84,30.04,29.477536049680825,58.29183598470495,67.36957503923036,0.0,0.7195347255949461,0.7230827453380334,0.0,333.3318483687739,332.61231364317894
2025-08-17,131.95675886721048,1.8699999999999997,29.94,28.809356986815178,58.242912567737214,64.30853677515692,0.0,0.7195347255949461,0.176234528347215,0.0,315.84709992251476,315.1275651969198
2025-08-18,160.9618713818378,1.8500000000000005,30.02,29.30421868914346,58.193322658023185,60.31263511231005,0.0,0.7195347255949461,0.22168323355117514,0.0,341.3615825669094,340.6420478413145
2025-08-19,174.8921961370649,1.86,30.01,27.93206378318542,58.14307677611082,57.251596848236574,0.0,0.7195347255949461,0.4920197205084546,0.0,350.80846827019263,350.0889335445977
2025-08-20,209.2680682760887,1.8599999999999999,29.97,28.309286037536474,58.09218567735134,56.557715806346984,0.0,0.7195347255949461,0.0025369034317700425,0.0,384.7767905229185,384.05725579732353
2025-08-21,224.3041098042648,1.8599999999999999,30.02,27.679320240900893,58.04066035342176,58.55566663777027,0.0,0.7195347255949461,0.04366823804731348,0.0,401.1792917619527,400.45975703635776
2025-08-22,225.53836283674426,1.85,29.91,28.792394816901307,57.98851203376616,62.31058594373348,0.0,0.7195347255949461,0.368718295883712,0.0,407.10939035674016,406.3898556311452
2025-08-23,198.28741792913425,1.83,30.02,28.70659005294352,57.935752186950374,66.06550524969653,0.0,0.7195347255949461,0.2954103537201286,0.0,383.56480014431963,382.8452654187247
2025-08-24,166.62611780908603,1.8100000000000005,30.04,28.089817654956615,57.882392521924224,68.06345608111988,0.0,0.7195347255949461,0.013540392451949629,0.0,353.2313187926817,352.51178406708675
2025-08-25,194.4030273018554,1.8100000000000005,30.04,29.300972292138628,57.828444989186515,67.36957503923034,0.0,0.7195347255949461,0.1339371025306764,0.0,381.47155434800584,380.7520196224109
2025-08-26,216.66864788810344,1.8199999999999998,30.04,29.259990246755777,57.77392178184647,64.30853677515688,0.0,0.7195347255949461,0.49714839326509447,0.0,400.5906314174575,399.87109669186253
2025-08-27,203.669012994886,1.7799999999999987,29.98,27.455501324486534,57.718835336576866,60.31263511231017,0.0,0.7195347255949461,0.0,0.0,381.63551949385453,380.9159847682596
2025-08-28,208.54891454944556,1.54,30.03,29.577490797284547,57.6631983344524,57.25159684823663,0.0,0.7195347255949461,0.7445107205084496,0.0,385.33073525501413,384.6112005294192
2025-08-29,216.66383959948584,1.66,29.89,28.62830649454348,57.60702370166841,56.557715806347,0.0,0.7195347255949461,0.5224541406659178,0.0,391.7264203276397,391.00688560204475
2025-08-30,213.6134439314036,1.66,29.96,27.036936943349936,57.36997874447027,58.535183562093614,0.0,0.7146409586257544,0.634368238047306,0.0,388.89018413994313,388.1755431813174
