carrier,modeled_gwh,observed_gwh,difference_gwh,difference_pct
coal,1151.6242161521006,1537.06,-385.4357838478993,-25.076170341294375
oil_gas,21.410000000000004,21.41,3.552713678800501e-15,1.6593711717891175e-14
nuclear,379.82,379.82,0.0,0.0
hydro,77.90443259978632,37.91,39.99443259978632,105.49837140539786
solar,357.4917221912541,215.2,142.2917221912541,66.12068875058276
wind,589.0576302897106,228.42999999999998,360.6276302897106,157.8722717198751
comparable_total,2577.308001232852,2419.83,157.47800123285197,6.507812583233201
