snapshot,chennai_north_wind,chennai_south_wind,coimbatore_wind,erode_wind,madurai_wind,tirunelveli_wind,trichy_wind,vellore_wind,villupuram_wind,chennai_north_solar,chennai_south_solar,coimbatore_solar,erode_solar,madurai_solar,tirunelveli_solar,trichy_solar,vellore_solar,villupuram_solar
2025-04-03 12:00:00,0.09080340088492171,0.0,0.03629371570630356,0.0,0.0,0.0,0.01067332790641836,0.0183910762305847,0.0,0.2924500986166876,0.2813243063471027,0.4457974129384614,0.4466186731067144,0.3485050694139128,0.3774736199881579,0.3101301319992877,0.4616095226755376,0.3204223740113301
2025-04-03 13:00:00,0.05676060122703745,0.0,0.07195763954415209,0.0,0.03281659471537553,0.01383912168039984,0.02604860797084789,0.01830812687310591,0.0,0.3807306246111627,0.3574274127319782,0.5382687560510853,0.4469897427723382,0.4525753449980203,0.4650970204654675,0.3985619255703017,0.466673788375664,0.3968179093956325
2025-04-03 14:00:00,0.0661669517082566,0.0,0.05034961953385036,0.01174549447799637,0.0622116336360265,0.03561352830198605,0.05626564714916004,0.03771219534767858,0.0,0.3908713011221016,0.3612549084725108,0.4332833307470593,0.4222490661411349,0.4126116917436604,0.4074365236188753,0.352616599198827,0.4679494952287254,0.3684641351886165
2025-04-03 15:00:00,0.01584600057061566,0.0,0.06186863674047247,0.0218288980258599,0.1250119142259722,0.01661410562875761,0.1388835720552802,0.02183490217848062,0.0,0.2736935129799651,0.3044054865094237,0.3507944253419998,0.3780769647095937,0.3318392062221143,0.3464703963665501,0.3288621583907347,0.393931593119053,0.3601793272912236
2025-04-03 16:00:00,0.14029114252483,0.01927711184470532,0.03993824226233988,0.05466667133531864,0.3656919205494202,0.1030688638131509,0.2320303593102703,0.08828666855842994,0.02657515266075287,0.1971788213554559,0.208585978417088,0.229611417019175,0.261406469525828,0.2616733382859607,0.2872611202331791,0.2429009101209626,0.2676405690622075,0.2421598496942654
2025-04-03 17:00:00,0.2141652835119133,0.0919978258797565,0.02418094878276681,0.04330086625022421,0.3120037100469707,0.20519428400836,0.1529741702421472,0.1245582740719144,0.07455003759427016,0.09294326976264577,0.1038419433494801,0.08995044462118983,0.1078970532859605,0.1155499302608998,0.1200008440841377,0.1004804124955662,0.1194156162912637,0.110892683919454
2025-04-03 18:00:00,0.2473483589581335,0.1357090503045916,0.0,0.01508028919743404,0.2046214027734657,0.1487090162497389,0.09826701882794146,0.1408672640014167,0.0939798641050208,0.01251361654495832,0.0133041523885079,0.0,0.01745200832202443,0.01132811860175093,0.01377063707833176,0.01578729359371547,0.01648303229687982,0.01581500496825401
2025-04-03 19:00:00,0.2576660531438579,0.1246476708511997,0.0,0.0,0.1435636462981834,0.06722226947635519,0.07619689336584896,0.1250002846678201,0.1033356337696814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-03 20:00:00,0.1595751237839547,0.08532100600043661,0.0,0.0,0.08602571435243708,0.02094925722956621,0.05042564473609024,0.04926494165447229,0.05917409774378717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-03 21:00:00,0.0635223930825194,0.02021912970285779,0.0,0.0,0.02381084693584391,0.0,0.01805057689941441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-03 22:00:00,0.02107273370687126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-03 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-04 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-04 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-04 04:00:00,0.0,0.0,0.0,0.0,0.0,0.01343671878972824,0.01009399190333061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-04 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-04 06:00:00,0.0,0.0,0.0,0.0,0.0,0.01043207978131856,0.0,0.01019688979794083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-04 07:00:00,0.01501335604633097,0.0,0.0,0.0,0.0,0.0,0.0,0.01773503278049465,0.0,0.07625648596287628,0.07573814697743377,0.02508980788594982,0.04487326692155183,0.01415579464755933,0.0,0.05057950757629336,0.05930463664366099,0.06557901708000809
2025-04-04 08:00:00,0.04004488625718577,0.0,0.0,0.0,0.0,0.0,0.0,0.01250253402166061,0.0,0.2211925545623907,0.223386734433108,0.1002427388818316,0.1766610616709313,0.0795760165593271,0.0193500826449786,0.176056439257293,0.2097353392627869,0.220439717098479
2025-04-04 09:00:00,0.04253450073787529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3569495032649189,0.3707401680699032,0.2218335138540371,0.3052699376802567,0.1619315828131595,0.03759605232228017,0.2955506853327154,0.3294470560902375,0.3613220107647078
2025-04-04 10:00:00,0.02698158141040565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4594324128444875,0.4628686556387948,0.2568330401171476,0.3996162938948615,0.1938743426172712,0.06806926806931869,0.4228833033528234,0.4769088875272843,0.4628278157510166
2025-04-04 11:00:00,0.04028162491716415,0.02200673974619628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5210811863239685,0.511553201086894,0.3840598824292137,0.4136927658438762,0.3381607156129776,0.1695907257514653,0.4459667961499836,0.4935711865831405,0.502607482054328
2025-04-04 12:00:00,0.1006766310174839,0.1273819377206852,0.0,0.0,0.01579357375292051,0.0,0.0,0.0,0.02891703521232405,0.5337996070062808,0.5251601246920816,0.541131386691291,0.5130315805855016,0.5429783440318179,0.4878041501683309,0.5470612594028975,0.5619868649170936,0.5009954662890072
2025-04-04 13:00:00,0.2345247203780335,0.3051485818839464,0.0,0.0,0.04993388052066021,0.0,0.02105767648443709,0.02291623136210609,0.1248774145175855,0.4875414480399065,0.4696714875500418,0.4660300809016596,0.485752269246803,0.4926857905338606,0.4268806555827674,0.5470369890407952,0.5312097360025801,0.4877066757851033
2025-04-04 14:00:00,0.3362117712283875,0.2302551615811375,0.0,0.01339977690519984,0.111527141498029,0.03069096922416436,0.07097884563787082,0.08624739142830884,0.2625294646937558,0.3647507018479346,0.3537891201136002,0.4255977684326611,0.3633639100989647,0.4224116101261061,0.3707084774221717,0.4619800256137577,0.3657274938840977,0.3711370318679326
2025-04-04 15:00:00,0.3172294948694818,0.1888520936342865,0.0,0.0,0.03093182097357286,0.0,0.08332069782511783,0.1198323293688155,0.1608450354575463,0.3053766766539168,0.3248716658276662,0.3284568589604621,0.3072717296601749,0.3531454676026474,0.319938036697145,0.3679415863195106,0.3320884450338307,0.3405682612593812
2025-04-04 16:00:00,0.2305225156861635,0.2522442142860871,0.0,0.02315895987206282,0.07661758115614192,0.01360633451996727,0.1421369476596838,0.1327585222881996,0.1575142955712109,0.2296753822095907,0.2412386589283526,0.2641347752537838,0.2670791330106166,0.238837091358759,0.1358531905826387,0.2872064276880452,0.2307826848190603,0.2221343467912312
2025-04-04 17:00:00,0.2202857345274749,0.2596226297799335,0.06475463109416901,0.04937781379117888,0.1145014847574235,0.01262077183084451,0.1753986298808299,0.09868184781370926,0.162883293505708,0.0898638749806531,0.1156898545039646,0.1003362894788126,0.1122099459029137,0.116463618044499,0.09544914324257857,0.1397457532796795,0.0800518910042395,0.1100333580339938
2025-04-04 18:00:00,0.1412632763755217,0.1886650654883555,0.05359005461484975,0.06243679056126195,0.1370485052794589,0.0,0.2119984896134199,0.07985137360704762,0.1192895752238582,0.0,0.01033632968219045,0.01651536019316614,0.01895660971526755,0.01375177129478578,0.01028067696712474,0.01886927717841379,0.0,0.01077611595186506
2025-04-04 19:00:00,0.09990849052023096,0.1204265217190806,0.02338575868576251,0.06595313559168382,0.0803274874857943,0.0,0.1660296682651599,0.07287344252437537,0.08270750188166529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-04 20:00:00,0.1041291120535708,0.1136130132731761,0.0,0.03763592057237412,0.03786260846998273,0.0,0.1309512668504028,0.05144686450931679,0.05163125812210126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-04 21:00:00,0.05894104689443327,0.0687128269123247,0.0,0.01602100269914632,0.02000015288557286,0.0,0.07095544787992131,0.04120801687543028,0.02297932176338243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-04 22:00:00,0.02518202401288057,0.0,0.0,0.0,0.0,0.0,0.01635535906567911,0.03439059864985335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-04 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-05 02:00:00,0.0,0.0,0.0,0.0,0.01319800265099214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-05 03:00:00,0.0,0.0,0.0,0.0,0.03178490845845769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-05 04:00:00,0.0,0.0,0.0,0.0,0.02756100168801576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-05 05:00:00,0.0,0.0,0.0,0.0,0.02790741482432038,0.0,0.01252736924395975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-05 06:00:00,0.0,0.0,0.0,0.0,0.03381680094089477,0.01318710617907287,0.01382304662751052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-05 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08090715408229376,0.07928552223709319,0.02490351059192971,0.03906444305226204,0.05305383870375815,0.0518934221423664,0.0679873965538516,0.06472019200960004,0.07219055266872969
