name,bus,p_nom,p_min_pu,p_max_pu,p_init,e_sum_max,carrier,marginal_cost,committable,start_up_cost,shut_down_cost,min_up_time,min_down_time,up_time_before,down_time_before,ramp_limit_up,ramp_limit_down,ramp_limit_start_up,ramp_limit_shut_down
tamil_nadu_n_a_off_grid_75_91__aggregate_01__erode,Erode,10.672779896550901,0.0,1.0,,inf,solar,0.0,False,0.0,0.0,0,0,1,0,,,,
tamil_nadu_n_a_off_grid_75_91__aggregate_01__chennai_south,Chennai South,8.471637785140514,0.0,1.0,,inf,solar,0.0,False,0.0,0.0,0,0,1,0,,,,
tamil_nadu_n_a_off_grid_75_91__aggregate_01__tirunelveli,Tirunelveli,7.605837127261459,0.0,1.0,,inf,solar,0.0,False,0.0,0.0,0,0,1,0,,,,
tamil_nadu_n_a_others_districts_not_specified_8930_85__aggregate_01__trichy,Trichy,737.7538948052861,0.0,1.0,,inf,solar,0.0,False,0.0,0.0,0,0,1,0,,,,
tamil_nadu_n_a_others_districts_not_specified_8930_85__aggregate_01__coimbatore,Coimbatore,550.125154360076,0.0,1.0,,inf,solar,0.0,False,0.0,0.0,0,0,1,0,,,,
tamil_nadu_n_a_others_districts_not_specified_8930_85__aggregate_01__villupuram,Villupuram,260.2284311243971,0.0,1.0,,inf,solar,0.0,False,0.0,0.0,0,0,1,0,,,,
tamil_nadu_n_a_others_districts_not_specified_8930_85__aggregate_01__vellore,Vellore,73.68866221465223,0.0,1.0,,inf,solar,0.0,False,0.0,0.0,0,0,1,0,,,,
tamil_nadu_n_a_others_districts_not_specified_8930_85__aggregate_01__madurai,Madurai,2664.657761373043,0.0,1.0,,inf,solar,0.0,False,0.0,0.0,0,0,1,0,,,,
tamil_nadu_n_a_others_districts_not_specified_8930_85__aggregate_01__erode,Erode,129.27937953235144,0.0,1.0,,inf,solar,0.0,False,0.0,0.0,0,0,1,0,,,,
tamil_nadu_n_a_others_districts_not_specified_8930_85__aggregate_01__chennai_south,Chennai South,29.961306514347093,0.0,1.0,,inf,solar,0.0,False,0.0,0.0,0,0,1,0,,,,
tamil_nadu_n_a_others_districts_not_specified_8930_85__aggregate_01__tirunelveli,Tirunelveli,4428.25926632256,0.0,1.0,,inf,solar,0.0,False,0.0,0.0,0,0,1,0,,,,
tamil_nadu_n_a_others_districts_not_specified_8930_85__aggregate_01__chennai_north,Chennai North,56.89614375328863,0.0,1.0,,inf,solar,0.0,False,0.0,0.0,0,0,1,0,,,,
tamil_nadu_n_a_rooftop_grid_connected_1635_8__aggregate_01__trichy,Trichy,226.05178413939407,0.0,1.0,,inf,solar,0.0,False,0.0,0.0,0,0,1,0,,,,
tamil_nadu_n_a_rooftop_grid_connected_1635_8__aggregate_01__chennai_north,Chennai North,252.85826996877458,0.0,1.0,,inf,solar,0.0,False,0.0,0.0,0,0,1,0,,,,
tamil_nadu_n_a_rooftop_grid_connected_1635_8__aggregate_01__coimbatore,Coimbatore,285.3574786070126,0.0,1.0,,inf,solar,0.0,False,0.0,0.0,0,0,1,0,,,,
tamil_nadu_n_a_rooftop_grid_connected_1635_8__aggregate_01__villupuram,Villupuram,87.06746597382785,0.0,1.0,,inf,solar,0.0,False,0.0,0.0,0,0,1,0,,,,
tamil_nadu_n_a_rooftop_grid_connected_1635_8__aggregate_01__vellore,Vellore,81.00432626987343,0.0,1.0,,inf,solar,0.0,False,0.0,0.0,0,0,1,0,,,,
tamil_nadu_n_a_rooftop_grid_connected_1635_8__aggregate_01__madurai,Madurai,127.01400376611923,0.0,1.0,,inf,solar,0.0,False,0.0,0.0,0,0,1,0,,,,
tamil_nadu_n_a_rooftop_grid_connected_1635_8__aggregate_01__erode,Erode,229.9899006030558,0.0,1.0,,inf,solar,0.0,False,0.0,0.0,0,0,1,0,,,,
tamil_nadu_n_a_rooftop_grid_connected_1635_8__aggregate_01__chennai_south,Chennai South,182.55704240459562,0.0,1.0,,inf,solar,0.0,False,0.0,0.0,0,0,1,0,,,,
tamil_nadu_n_a_rooftop_grid_connected_1635_8__aggregate_01__tirunelveli,Tirunelveli,163.8997282673468,0.0,1.0,,inf,solar,0.0,False,0.0,0.0,0,0,1,0,,,,
tamil_nadu_nagapattinam_5__aggregate_01,Trichy,5.0,0.0,1.0,,inf,solar,0.0,False,0.0,0.0,0,0,1,0,,,,
tamil_nadu_perambalur_10__aggregate_01,Trichy,10.0,0.0,1.0,,inf,solar,0.0,False,0.0,0.0,0,0,1,0,,,,
tamil_nadu_pudukkottai_20__aggregate_01,Trichy,20.0,0.0,1.0,,inf,solar,0.0,False,0.0,0.0,0,0,1,0,,,,
tamil_nadu_ramanathapuram_245__aggregate_01,Madurai,245.0,0.0,1.0,,inf,solar,0.0,False,0.0,0.0,0,0,1,0,,,,
tamil_nadu_ramanathapuram_kamuthi_solar_power_project_648__aggregate_01,Madurai,648.0,0.0,1.0,,inf,solar,0.0,False,0.0,0.0,0,0,1,0,,,,
tamil_nadu_sivaganga_16_55__aggregate_01,Madurai,16.55,0.0,1.0,,inf,solar,0.0,False,0.0,0.0,0,0,1,0,,,,
tamil_nadu_thoothukkudi_28__aggregate_01,Tirunelveli,28.0,0.0,1.0,,inf,solar,0.0,False,0.0,0.0,0,0,1,0,,,,
tamil_nadu_tiruchirappalli_169__aggregate_01,Trichy,169.0,0.0,1.0,,inf,solar,0.0,False,0.0,0.0,0,0,1,0,,,,
tamil_nadu_tirunelveli_309_36__aggregate_01,Tirunelveli,309.36,0.0,1.0,,inf,solar,0.0,False,0.0,0.0,0,0,1,0,,,,
tamil_nadu_tirunelveli_tuticorin_virudhunagar_and_ramanathapuram__aggregate_01__madurai,Madurai,87.75,0.0,1.0,,inf,solar,0.0,False,0.0,0.0,0,0,1,0,,,,
tamil_nadu_tirunelveli_tuticorin_virudhunagar_and_ramanathapuram__aggregate_01__tirunelveli,Tirunelveli,263.25,0.0,1.0,,inf,solar,0.0,False,0.0,0.0,0,0,1,0,,,,
tamil_nadu_tiruppur_49_3__aggregate_01,Coimbatore,49.3,0.0,1.0,,inf,solar,0.0,False,0.0,0.0,0,0,1,0,,,,
tamil_nadu_tiruvannamalai_31__aggregate_01,Villupuram,31.0,0.0,1.0,,inf,solar,0.0,False,0.0,0.0,0,0,1,0,,,,
tamil_nadu_vellore_5__aggregate_01,Vellore,5.0,0.0,1.0,,inf,solar,0.0,False,0.0,0.0,0,0,1,0,,,,
tamil_nadu_virudhunagar_685_4__aggregate_01,Tirunelveli,685.4,0.0,1.0,,inf,solar,0.0,False,0.0,0.0,0,0,1,0,,,,
basin_bridge_gas_turbine_power_station__unit_01,Chennai North,30.0,0.4,0.9,0.0,inf,oil_gas,6025.0,True,35520.613796206395,7104.12275924128,2,2,0,2,1.0,1.0,0.4,0.4
basin_bridge_gas_turbine_power_station__unit_02,Chennai North,30.0,0.4,0.9,0.0,inf,oil_gas,6025.0,True,35520.613796206395,7104.12275924128,2,2,0,2,1.0,1.0,0.4,0.4
basin_bridge_gas_turbine_power_station__unit_03,Chennai North,30.0,0.4,0.9,0.0,inf,oil_gas,6025.0,True,35520.613796206395,7104.12275924128,2,2,0,2,1.0,1.0,0.4,0.4
basin_bridge_gas_turbine_power_station__unit_04,Chennai North,30.0,0.4,0.9,0.0,inf,oil_gas,6025.0,True,35520.613796206395,7104.12275924128,2,2,0,2,1.0,1.0,0.4,0.4
kovilkalappal_thirumakotai_gas_combined_cycle_gas_turbine_power___unit_02,Trichy,69.65,0.4,0.9,0.0,inf,oil_gas,6025.0,True,82467.02503019253,16493.405006038505,2,2,0,2,1.0,1.0,0.4,0.4
kovilkalappal_thirumakotai_gas_combined_cycle_gas_turbine_power___unit_01,Trichy,38.23,0.4,0.9,0.0,inf,oil_gas,6025.0,True,45265.10218096568,9053.020436193136,2,2,0,2,1.0,1.0,0.4,0.4
kuttalam_gas_turbine_power_station__unit_01,Trichy,63.0,0.4,0.9,0.0,inf,oil_gas,6025.0,True,74593.28897203344,14918.657794406688,2,2,0,2,1.0,1.0,0.4,0.4
kuttalam_gas_turbine_power_station__unit_02,Trichy,37.0,0.4,0.9,0.0,inf,oil_gas,6025.0,True,43808.75701532122,8761.751403064245,2,2,0,2,1.0,1.0,0.4,0.4
pillaiperumalnallur_ppn_power_plant_phase_i__unit_02,Trichy,225.0,0.4,0.9,0.0,inf,oil_gas,6025.0,True,266404.60347154795,53280.92069430959,2,2,0,2,1.0,1.0,0.4,0.4
pillaiperumalnallur_ppn_power_plant_phase_i__unit_01,Trichy,105.5,0.4,0.9,0.0,inf,oil_gas,6025.0,True,124914.15851665915,24982.83170333183,2,2,0,2,1.0,1.0,0.4,0.4
valuthur_gas_turbine_power_station__unit_01,Madurai,60.0,0.4,0.9,0.0,inf,oil_gas,6025.0,True,71041.22759241279,14208.24551848256,2,2,0,2,1.0,1.0,0.4,0.4
valuthur_gas_turbine_power_station__unit_02,Madurai,34.0,0.4,0.9,0.0,inf,oil_gas,6025.0,True,40256.69563570058,8051.339127140116,2,2,0,2,1.0,1.0,0.4,0.4
valuthur_gas_turbine_power_station__unit_03,Madurai,59.8,0.4,0.9,0.0,inf,oil_gas,6025.0,True,70804.42350043808,14160.884700087616,2,2,0,2,1.0,1.0,0.4,0.4
valuthur_gas_turbine_power_station__unit_04,Madurai,32.4,0.4,0.9,0.0,inf,oil_gas,6025.0,True,38362.2628999029,7672.452579980581,2,2,0,2,1.0,1.0,0.4,0.4
ambika_sugars_previously_m_s_srel_tamil_nadu_cuddalore_40__unit_01,Villupuram,40.0,0.5,0.6,0.0,inf,bio_power,4512.5,True,15164.151944802488,3791.037986200622,4,4,0,4,1.0,1.0,0.5,0.5
arashi_hi_tech_bio_power_ltd_tamil_nadu_coimbatore_1_6__unit_01,Coimbatore,1.6,0.5,0.6,0.0,inf,bio_power,4512.5,True,606.5660777920996,151.6415194480249,4,4,0,4,1.0,1.0,0.5,0.5
arunachala_sugars_ltd_tamil_nadu_tiruvannamalai_19__unit_01,Villupuram,19.0,0.5,0.6,0.0,inf,bio_power,4512.5,True,7202.9721737811815,1800.7430434452954,4,4,0,4,1.0,1.0,0.5,0.5
astro_energy_and_bio_systems_ltd_tamil_nadu_madurai_10__unit_01,Madurai,10.0,0.5,0.6,0.0,inf,bio_power,4512.5,True,3791.037986200622,947.7594965501556,4,4,0,4,1.0,1.0,0.5,0.5
auro_energy_ltd_tamil_nadu_thanjavur_16__unit_01,Trichy,16.0,0.5,0.6,0.0,inf,bio_power,4512.5,True,6065.660777920995,1516.4151944802488,4,4,0,4,1.0,1.0,0.5,0.5
aurobindo_agro_energy_pvt_ltd_tamil_nadu_sivaganga_15__unit_01,Madurai,15.0,0.5,0.6,0.0,inf,bio_power,4512.5,True,5686.556979300933,1421.6392448252332,4,4,0,4,1.0,1.0,0.5,0.5
auromira_bio_power_india_p_ltd_tamil_nadu_tirunelveli_15__unit_01,Tirunelveli,15.0,0.5,0.6,0.0,inf,bio_power,4512.5,True,5686.556979300933,1421.6392448252332,4,4,0,4,1.0,1.0,0.5,0.5
bannari_amman_sugars_ltd_tamil_nadu_erode_20__unit_01,Erode,20.0,0.5,0.6,0.0,inf,bio_power,4512.5,True,7582.075972401244,1895.518993100311,4,4,0,4,1.0,1.0,0.5,0.5
bannari_amman_sugars_and_chemicals_ltd_tamil_nadu_tiruvannamalai__unit_01,Villupuram,28.8,0.5,0.6,0.0,inf,bio_power,4512.5,True,10918.189400257792,2729.547350064448,4,4,0,4,1.0,1.0,0.5,0.5
c_m_d_a_koyambedu_veg_market_bio_metharation_plant_tamil_nadu_ch__unit_01,Chennai North,0.25,0.5,0.6,0.0,inf,bio_power,4512.5,True,94.77594965501557,23.693987413753888,4,4,0,4,1.0,1.0,0.5,0.5
cheyyar_co_op_sugar_mills_tamil_nadu_tiruvannamalai_7_5__unit_01,Villupuram,7.5,0.5,0.6,0.0,inf,bio_power,4512.5,True,2843.2784896504663,710.8196224126166,4,4,0,4,1.0,1.0,0.5,0.5
chitra_bio_energy_ltd_tamil_nadu_pudukkottai_7_5__unit_01,Trichy,7.5,0.5,0.6,0.0,inf,bio_power,4512.5,True,2843.2784896504663,710.8196224126166,4,4,0,4,1.0,1.0,0.5,0.5
dhanalakshmi_srinivasan_sugars_pvt_ltd_tamil_nadu_perambalur_25__unit_01,Trichy,25.0,0.5,0.6,0.0,inf,bio_power,4512.5,True,9477.594965501556,2369.398741375389,4,4,0,4,1.0,1.0,0.5,0.5
dharani_sugars_chemical_ltd_tamil_nadu_tiruvannamalai_15__unit_01,Villupuram,15.0,0.5,0.6,0.0,inf,bio_power,4512.5,True,5686.556979300933,1421.6392448252332,4,4,0,4,1.0,1.0,0.5,0.5
dharani_sugars_chemical_ltd_tamil_nadu_viluppuram_22__unit_01,Villupuram,22.0,0.5,0.6,0.0,inf,bio_power,4512.5,True,8340.283569641368,2085.070892410342,4,4,0,4,1.0,1.0,0.5,0.5
eid_parry_india_ltd_tamil_nadu_cuddalore_24_5__unit_01,Villupuram,24.5,0.5,0.6,0.0,inf,bio_power,4512.5,True,9288.043066191523,2322.010766547881,4,4,0,4,1.0,1.0,0.5,0.5
eid_parry_india_ltd_tamil_nadu_karur_22__unit_01,Trichy,22.0,0.5,0.6,0.0,inf,bio_power,4512.5,True,8340.283569641368,2085.070892410342,4,4,0,4,1.0,1.0,0.5,0.5
eid_parry_india_ltd_tamil_nadu_pudukkottai_18__unit_01,Trichy,18.0,0.5,0.6,0.0,inf,bio_power,4512.5,True,6823.86837516112,1705.96709379028,4,4,0,4,1.0,1.0,0.5,0.5
eid_parry_india_ltd_tamil_nadu_tiruchirappalli_18__unit_01,Trichy,18.0,0.5,0.6,0.0,inf,bio_power,4512.5,True,6823.86837516112,1705.96709379028,4,4,0,4,1.0,1.0,0.5,0.5
eta_power_gen_pvt_ltd_tamil_nadu_virudhunagar_10__unit_01,Tirunelveli,10.0,0.5,0.6,0.0,inf,bio_power,4512.5,True,3791.037986200622,947.7594965501556,4,4,0,4,1.0,1.0,0.5,0.5
empee_distilleries_pvt_ltd_tamil_nadu_pudukkottai_10__unit_01,Trichy,10.0,0.5,0.6,0.0,inf,bio_power,4512.5,True,3791.037986200622,947.7594965501556,4,4,0,4,1.0,1.0,0.5,0.5
empee_sugars_chemicals_ltd_tamil_nadu_tirunelveli_50__unit_01,Tirunelveli,50.0,0.5,0.6,0.0,inf,bio_power,4512.5,True,18955.18993100311,4738.797482750778,4,4,0,4,1.0,1.0,0.5,0.5
g_k_bio_energy_pvt_ltd_tamil_nadu_erode_1_5__unit_01,Erode,1.5,0.5,0.6,0.0,inf,bio_power,4512.5,True,568.6556979300933,142.16392448252333,4,4,0,4,1.0,1.0,0.5,0.5
global_power_tech_equipments_pvt_ltd_tamil_nadu_tiruvannamalai_7__unit_01,Villupuram,7.5,0.5,0.6,0.0,inf,bio_power,4512.5,True,2843.2784896504663,710.8196224126166,4,4,0,4,1.0,1.0,0.5,0.5
iot_mabagas_ltd_tamil_nadu_n_a_2__unit_01,Erode,2.0,0.5,0.6,0.0,inf,bio_power,4512.5,True,758.2075972401244,189.5518993100311,4,4,0,4,1.0,1.0,0.5,0.5
kothari_sugars_chemicals_ltd_kattur_lalgudi__unit_01,Trichy,12.0,0.5,0.6,0.0,inf,bio_power,4512.5,True,4549.2455834407465,1137.3113958601866,4,4,0,4,1.0,1.0,0.5,0.5
kothari_sugars_chemicals_ltd_tamil_nadu_perambalur_22__unit_01,Trichy,22.0,0.5,0.6,0.0,inf,bio_power,4512.5,True,8340.283569641368,2085.070892410342,4,4,0,4,1.0,1.0,0.5,0.5
m_r_k_co_op_sugar_mills_tamil_nadu_cuddalore_7_5__unit_01,Villupuram,7.5,0.5,0.6,0.0,inf,bio_power,4512.5,True,2843.2784896504663,710.8196224126166,4,4,0,4,1.0,1.0,0.5,0.5
madras_sugars_chemicals_ltd_vengur__unit_01,Villupuram,25.0,0.5,0.6,0.0,inf,bio_power,4512.5,True,9477.594965501556,2369.398741375389,4,4,0,4,1.0,1.0,0.5,0.5
manali_petrochemicals_ltd_tamil_nadu_thiruvallur_4_7__unit_01,Chennai North,4.7,0.5,0.6,0.0,inf,bio_power,4512.5,True,1781.7878535142925,445.4469633785731,4,4,0,4,1.0,1.0,0.5,0.5
mohan_breweries_distillaries_ltd_tamil_nadu_kancheepuram_18__unit_01,Chennai South,18.0,0.5,0.6,0.0,inf,bio_power,4512.5,True,6823.86837516112,1705.96709379028,4,4,0,4,1.0,1.0,0.5,0.5
orient_green_power_ltd_tamil_nadu_coimbatore_10__unit_01,Coimbatore,10.0,0.5,0.6,0.0,inf,bio_power,4512.5,True,3791.037986200622,947.7594965501556,4,4,0,4,1.0,1.0,0.5,0.5
others_districts_not_specified_waste_to_energy_tamil_nadu_n_a_6___aggregate_01__chennai_north,Chennai North,0.03831176684000484,0.5,0.6,0.0,inf,bio_power,4512.5,True,14.524136340891971,3.6310340852229928,4,4,0,4,1.0,1.0,0.5,0.5
others_districts_not_specified_waste_to_energy_tamil_nadu_n_a_6___aggregate_01__coimbatore,Coimbatore,0.08978111017051638,0.5,0.6,0.0,inf,bio_power,4512.5,True,34.036359909969065,8.509089977492266,4,4,0,4,1.0,1.0,0.5,0.5
others_districts_not_specified_waste_to_energy_tamil_nadu_n_a_6___aggregate_01__villupuram,Villupuram,1.7993372838311765,0.5,0.6,0.0,inf,bio_power,4512.5,True,682.1355992991041,170.53389982477603,4,4,0,4,1.0,1.0,0.5,0.5
others_districts_not_specified_waste_to_energy_tamil_nadu_n_a_6___aggregate_01__vellore,Vellore,0.1160962631515298,0.5,0.6,0.0,inf,bio_power,4512.5,True,44.0125343663393,11.003133591584826,4,4,0,4,1.0,1.0,0.5,0.5
others_districts_not_specified_waste_to_energy_tamil_nadu_n_a_6___aggregate_01__madurai,Madurai,0.7197968315394848,0.5,0.6,0.0,inf,bio_power,4512.5,True,272.8777130713037,68.21942826782592,4,4,0,4,1.0,1.0,0.5,0.5
others_districts_not_specified_waste_to_energy_tamil_nadu_n_a_6___aggregate_01__erode,Erode,0.770105212238481,0.5,0.6,0.0,inf,bio_power,4512.5,True,291.9498112967174,72.98745282417936,4,4,0,4,1.0,1.0,0.5,0.5
others_districts_not_specified_waste_to_energy_tamil_nadu_n_a_6___aggregate_01__chennai_south,Chennai South,0.4876043052364252,0.5,0.6,0.0,inf,bio_power,4512.5,True,184.85264433862508,46.21316108465627,4,4,0,4,1.0,1.0,0.5,0.5
others_districts_not_specified_waste_to_energy_tamil_nadu_n_a_6___aggregate_01__trichy,Trichy,1.4428443584472124,0.5,0.6,0.0,inf,bio_power,4512.5,True,546.9877771048649,136.74694427621623,4,4,0,4,1.0,1.0,0.5,0.5
others_districts_not_specified_waste_to_energy_tamil_nadu_n_a_6___aggregate_01__tirunelveli,Tirunelveli,0.9361228685451686,0.5,0.6,0.0,inf,bio_power,4512.5,True,354.88773544058256,88.72193386014564,4,4,0,4,1.0,1.0,0.5,0.5
others_districts_not_specified_biomass_bagasse_based_cogen_tamil__aggregate_01__chennai_north,Chennai North,0.27057685330753406,0.5,0.6,0.0,inf,bio_power,4512.5,True,102.57671290754952,25.644178226887373,4,4,0,4,1.0,1.0,0.5,0.5
others_districts_not_specified_biomass_bagasse_based_cogen_tamil__aggregate_01__coimbatore,Coimbatore,0.6340790905792717,0.5,0.6,0.0,inf,bio_power,4512.5,True,240.38179186415647,60.0954479660391,4,4,0,4,1.0,1.0,0.5,0.5
others_districts_not_specified_biomass_bagasse_based_cogen_tamil__aggregate_01__villupuram,Villupuram,45.707819567057676,0.5,0.6,0.0,inf,bio_power,4512.5,True,17328.008024511975,4332.002006127993,4,4,0,4,1.0,1.0,0.5,0.5
others_districts_not_specified_biomass_bagasse_based_cogen_tamil__aggregate_01__vellore,Vellore,27.819929858507678,0.5,0.6,0.0,inf,bio_power,4512.5,True,10546.641086703952,2636.6602716759876,4,4,0,4,1.0,1.0,0.5,0.5
others_districts_not_specified_biomass_bagasse_based_cogen_tamil__aggregate_01__madurai,Madurai,5.0835651227476095,0.5,0.6,0.0,inf,bio_power,4512.5,True,1927.198848566082,481.7997121415204,4,4,0,4,1.0,1.0,0.5,0.5
others_districts_not_specified_biomass_bagasse_based_cogen_tamil__aggregate_01__erode,Erode,5.43886806143427,0.5,0.6,0.0,inf,bio_power,4512.5,True,2061.8955422830663,515.4738855707664,4,4,0,4,1.0,1.0,0.5,0.5
others_districts_not_specified_biomass_bagasse_based_cogen_tamil__aggregate_01__chennai_south,Chennai South,3.443705405732252,0.5,0.6,0.0,inf,bio_power,4512.5,True,1305.5218006415394,326.3804501603848,4,4,0,4,1.0,1.0,0.5,0.5
others_districts_not_specified_biomass_bagasse_based_cogen_tamil__aggregate_01__trichy,Trichy,43.190088281533434,0.5,0.6,0.0,inf,bio_power,4512.5,True,16373.526530265162,4093.3816325662897,4,4,0,4,1.0,1.0,0.5,0.5
others_districts_not_specified_biomass_bagasse_based_cogen_tamil__aggregate_01__tirunelveli,Tirunelveli,6.6113677591002515,0.5,0.6,0.0,inf,bio_power,4512.5,True,2506.394631549114,626.5986578872784,4,4,0,4,1.0,1.0,0.5,0.5
others_districts_not_specified_non_bagasse_based_cogen_tamil_nad__aggregate_01__chennai_north,Chennai North,0.3115824162534768,0.5,0.6,0.0,inf,bio_power,4512.5,True,118.12207758491049,29.530519396227614,4,4,0,4,1.0,1.0,0.5,0.5
others_districts_not_specified_non_bagasse_based_cogen_tamil_nad__aggregate_01__coimbatore,Coimbatore,0.7301729350586527,0.5,0.6,0.0,inf,bio_power,4512.5,True,276.81133333029527,69.2028333325738,4,4,0,4,1.0,1.0,0.5,0.5
others_districts_not_specified_non_bagasse_based_cogen_tamil_nad__aggregate_01__villupuram,Villupuram,14.633672753658239,0.5,0.6,0.0,inf,bio_power,4512.5,True,5547.680928674745,1386.920232168686,4,4,0,4,1.0,1.0,0.5,0.5
others_districts_not_specified_non_bagasse_based_cogen_tamil_nad__aggregate_01__vellore,Vellore,0.9441891401620508,0.5,0.6,0.0,inf,bio_power,4512.5,True,357.94568965124387,89.48642241281094,4,4,0,4,1.0,1.0,0.5,0.5
others_districts_not_specified_non_bagasse_based_cogen_tamil_nad__aggregate_01__madurai,Madurai,5.853972669004715,0.5,0.6,0.0,inf,bio_power,4512.5,True,2219.263275837712,554.8158189594279,4,4,0,4,1.0,1.0,0.5,0.5
others_districts_not_specified_non_bagasse_based_cogen_tamil_nad__aggregate_01__erode,Erode,6.263121296408271,0.5,0.6,0.0,inf,bio_power,4512.5,True,2374.3730746865845,593.593268671646,4,4,0,4,1.0,1.0,0.5,0.5
others_districts_not_specified_non_bagasse_based_cogen_tamil_nad__aggregate_01__chennai_south,Chennai South,3.9655943886806138,0.5,0.6,0.0,inf,bio_power,4512.5,True,1503.3718965352243,375.842974133806,4,4,0,4,1.0,1.0,0.5,0.5
others_districts_not_specified_non_bagasse_based_cogen_tamil_nad__aggregate_01__trichy,Trichy,11.734382633933969,0.5,0.6,0.0,inf,bio_power,4512.5,True,4448.549030985659,1112.1372577464144,4,4,0,4,1.0,1.0,0.5,0.5
others_districts_not_specified_non_bagasse_based_cogen_tamil_nad__aggregate_01__tirunelveli,Tirunelveli,7.613311766840003,0.5,0.6,0.0,inf,bio_power,4512.5,True,2886.235410887863,721.5588527219655,4,4,0,4,1.0,1.0,0.5,0.5
others_districts_not_specified_waste_to_energy_off_grid_tamil_na__aggregate_01__chennai_north,Chennai North,0.16503990809045832,0.5,0.6,0.0,inf,bio_power,4512.5,True,62.56725608099869,15.641814020249672,4,4,0,4,1.0,1.0,0.5,0.5
others_districts_not_specified_waste_to_energy_off_grid_tamil_na__aggregate_01__coimbatore,Coimbatore,0.3867601886564276,0.5,0.6,0.0,inf,bio_power,4512.5,True,146.6222566746636,36.6555641686659,4,4,0,4,1.0,1.0,0.5,0.5
others_districts_not_specified_waste_to_energy_off_grid_tamil_na__aggregate_01__villupuram,Villupuram,7.75120764300399,0.5,0.6,0.0,inf,bio_power,4512.5,True,2938.5122613556714,734.6280653389178,4,4,0,4,1.0,1.0,0.5,0.5
others_districts_not_specified_waste_to_energy_off_grid_tamil_na__aggregate_01__vellore,Vellore,0.5001209336074495,0.5,0.6,0.0,inf,bio_power,4512.5,True,189.597745699996,47.399436424999,4,4,0,4,1.0,1.0,0.5,0.5
others_districts_not_specified_waste_to_energy_off_grid_tamil_na__aggregate_01__madurai,Madurai,3.1007497883661865,0.5,0.6,0.0,inf,bio_power,4512.5,True,1175.5060233399754,293.87650583499385,4,4,0,4,1.0,1.0,0.5,0.5
others_districts_not_specified_waste_to_energy_off_grid_tamil_na__aggregate_01__erode,Erode,3.3174688595960817,0.5,0.6,0.0,inf,bio_power,4512.5,True,1257.6650464766403,314.4162616191601,4,4,0,4,1.0,1.0,0.5,0.5
others_districts_not_specified_waste_to_energy_off_grid_tamil_na__aggregate_01__chennai_south,Chennai South,2.100507921151288,0.5,0.6,0.0,inf,bio_power,4512.5,True,796.3105319399833,199.07763298499583,4,4,0,4,1.0,1.0,0.5,0.5
others_districts_not_specified_waste_to_energy_off_grid_tamil_na__aggregate_01__trichy,Trichy,6.215502962873382,0.5,0.6,0.0,inf,bio_power,4512.5,True,2356.320783559551,589.0801958898877,4,4,0,4,1.0,1.0,0.5,0.5
others_districts_not_specified_waste_to_energy_off_grid_tamil_na__aggregate_01__tirunelveli,Tirunelveli,4.032641794654734,0.5,0.6,0.0,inf,bio_power,4512.5,True,1528.7898228276345,382.1974557069086,4,4,0,4,1.0,1.0,0.5,0.5
ponni_sugars_limited_tamil_nadu_erode_19__unit_01,Erode,19.0,0.5,0.6,0.0,inf,bio_power,4512.5,True,7202.9721737811815,1800.7430434452954,4,4,0,4,1.0,1.0,0.5,0.5
prathyusha_power_pvt_ltd_tamil_nadu_tirunelveli_10__unit_01,Tirunelveli,10.0,0.5,0.6,0.0,inf,bio_power,4512.5,True,3791.037986200622,947.7594965501556,4,4,0,4,1.0,1.0,0.5,0.5
rajashree_sugars_chemicals_ltd_tamil_nadu_theni_12__unit_01,Madurai,12.0,0.5,0.6,0.0,inf,bio_power,4512.5,True,4549.2455834407465,1137.3113958601866,4,4,0,4,1.0,1.0,0.5,0.5
rajashree_sugars_chemicals_ltd_tamil_nadu_viluppuram_20__unit_01,Villupuram,20.0,0.5,0.6,0.0,inf,bio_power,4512.5,True,7582.075972401244,1895.518993100311,4,4,0,4,1.0,1.0,0.5,0.5
rajashree_sugars_chemicals_ltd_tamil_nadu_viluppuram_22__unit_01,Villupuram,22.0,0.5,0.6,0.0,inf,bio_power,4512.5,True,8340.283569641368,2085.070892410342,4,4,0,4,1.0,1.0,0.5,0.5
rajkumar_impex_p_ltd_tamil_nadu_thoothukkudi_6__unit_01,Tirunelveli,6.0,0.5,0.6,0.0,inf,bio_power,4512.5,True,2274.622791720373,568.6556979300933,4,4,0,4,1.0,1.0,0.5,0.5
renuka_textiles_limited_tamil_nadu_theni_4_5__unit_01,Madurai,4.5,0.5,0.6,0.0,inf,bio_power,4512.5,True,1705.96709379028,426.49177344757,4,4,0,4,1.0,1.0,0.5,0.5
s_v_sugar_mills_ltd_tamil_nadu_kancheepuram_45__unit_01,Chennai South,45.0,0.5,0.6,0.0,inf,bio_power,4512.5,True,17059.6709379028,4264.9177344757,4,4,0,4,1.0,1.0,0.5,0.5
saastha_energy_p_ltd_tamil_nadu_n_a_2__unit_01,Vellore,2.0,0.5,0.6,0.0,inf,bio_power,4512.5,True,758.2075972401244,189.5518993100311,4,4,0,4,1.0,1.0,0.5,0.5
sakti_sugars_ltd_tamil_nadu_erode_24_5__unit_01,Erode,24.5,0.5,0.6,0.0,inf,bio_power,4512.5,True,9288.043066191523,2322.010766547881,4,4,0,4,1.0,1.0,0.5,0.5
