date,pypsa_component,soc_mwh,soc_fraction,soc_source,reservoir_observation,data_quality
2025-04-01,hydro_aliyar,61950.247801190315,0.6630369928400954,proxy_connected_reservoir,Parambikulam,medium
2025-04-02,hydro_aliyar,61239.45755645225,0.6554295942720764,proxy_connected_reservoir,Parambikulam,medium
2025-04-03,hydro_aliyar,60591.384098014605,0.6484934367541766,proxy_connected_reservoir,Parambikulam,medium
2025-04-04,hydro_aliyar,59950.279171388116,0.641631861575179,proxy_connected_reservoir,Parambikulam,medium
2025-04-05,hydro_aliyar,59309.17424476162,0.6347702863961814,proxy_connected_reservoir,Parambikulam,medium
2025-04-06,hydro_aliyar,58744.72316805786,0.6287291169451074,proxy_connected_reservoir,Parambikulam,medium
2025-04-07,hydro_aliyar,58117.555305053684,0.622016706443914,proxy_connected_reservoir,Parambikulam,medium
2025-04-08,hydro_aliyar,57608.85248283919,0.6165721957040573,proxy_connected_reservoir,Parambikulam,medium
2025-04-09,hydro_aliyar,56932.904897156914,0.6093377088305489,proxy_connected_reservoir,Parambikulam,medium
2025-04-10,hydro_aliyar,56340.57969320852,0.6029982100238663,proxy_connected_reservoir,Parambikulam,medium
2025-04-11,hydro_aliyar,55671.6006393374,0.5958383054892601,proxy_connected_reservoir,Parambikulam,medium
2025-04-12,hydro_aliyar,55218.64607161216,0.5909904534606205,proxy_connected_reservoir,Parambikulam,medium
2025-04-13,hydro_aliyar,54452.10757238483,0.5827863961813843,proxy_connected_reservoir,Parambikulam,medium
2025-04-14,hydro_aliyar,53964.31034560381,0.5775656324582339,proxy_connected_reservoir,Parambikulam,medium
2025-04-15,hydro_aliyar,53490.4501824451,0.5724940334128878,proxy_connected_reservoir,Parambikulam,medium
2025-04-16,hydro_aliyar,52925.999105741335,0.5664528639618138,proxy_connected_reservoir,Parambikulam,medium
2025-04-17,hydro_aliyar,52466.076006204945,0.5615304295942721,proxy_connected_reservoir,Parambikulam,medium
2025-04-18,hydro_aliyar,52027.05850210202,0.5568317422434368,proxy_connected_reservoir,Parambikulam,medium
2025-04-19,hydro_aliyar,51420.79623453131,0.5503430787589498,proxy_connected_reservoir,Parambikulam,medium
2025-04-20,hydro_aliyar,50787.426378215205,0.5435642899761336,proxy_connected_reservoir,Parambikulam,medium
2025-04-21,hydro_aliyar,50208.27169938991,0.5373657517899761,proxy_connected_reservoir,Parambikulam,medium
2025-04-22,hydro_aliyar,49608.97796363036,0.5309516706443914,proxy_connected_reservoir,Parambikulam,medium
2025-04-23,hydro_aliyar,49072.40101417123,0.525208830548926,proxy_connected_reservoir,Parambikulam,medium
2025-04-24,hydro_aliyar,48494.01287384515,0.5190184964200477,proxy_connected_reservoir,Parambikulam,medium
2025-04-25,hydro_aliyar,47852.90794721867,0.5121569212410502,proxy_connected_reservoir,Parambikulam,medium
2025-04-26,hydro_aliyar,47239.6771478368,0.5055936754176611,proxy_connected_reservoir,Parambikulam,medium
2025-04-27,hydro_aliyar,46730.97432562231,0.5001491646778043,proxy_connected_reservoir,Parambikulam,medium
2025-04-28,hydro_aliyar,46229.240035218965,0.49477923627684967,proxy_connected_reservoir,Parambikulam,medium
2025-04-29,hydro_aliyar,45706.600149382146,0.4891855608591885,proxy_connected_reservoir,Parambikulam,medium
2025-04-30,hydro_aliyar,45218.80292260113,0.48396479713603824,proxy_connected_reservoir,Parambikulam,medium
2025-05-01,hydro_aliyar,44619.50918684158,0.47755071599045346,proxy_connected_reservoir,Parambikulam,medium
2025-05-02,hydro_aliyar,44619.50918684158,0.47755071599045346,proxy_connected_reservoir,Parambikulam,medium
2025-05-03,hydro_aliyar,43246.70842004355,0.4628579952267303,proxy_connected_reservoir,Parambikulam,medium
2025-05-04,hydro_aliyar,42689.22587515094,0.4568914081145584,proxy_connected_reservoir,Parambikulam,medium
2025-05-05,hydro_aliyar,42089.9321393914,0.45047732696897375,proxy_connected_reservoir,Parambikulam,medium
2025-05-06,hydro_aliyar,41434.89014914259,0.44346658711217185,proxy_connected_reservoir,Parambikulam,medium
2025-05-07,hydro_aliyar,40710.16284078221,0.4357100238663485,proxy_connected_reservoir,Parambikulam,medium
2025-05-08,hydro_aliyar,64752.438743999985,0.6930280957336108,proxy_connected_reservoir,Parambikulam,medium
2025-05-09,hydro_aliyar,64752.438743999985,0.6930280957336108,proxy_connected_reservoir,Parambikulam,medium
2025-05-10,hydro_aliyar,64752.438743999985,0.6930280957336108,proxy_connected_reservoir,Parambikulam,medium
2025-05-11,hydro_aliyar,64752.438743999985,0.6930280957336108,proxy_connected_reservoir,Parambikulam,medium
2025-05-12,hydro_aliyar,64752.438743999985,0.6930280957336108,proxy_connected_reservoir,Parambikulam,medium
2025-05-13,hydro_aliyar,64752.438743999985,0.6930280957336108,proxy_connected_reservoir,Parambikulam,medium
2025-05-14,hydro_aliyar,36264.239545263714,0.38812649164677804,proxy_connected_reservoir,Parambikulam,medium
2025-05-15,hydro_aliyar,35699.78846855996,0.38208532219570407,proxy_connected_reservoir,Parambikulam,medium
2025-05-16,hydro_aliyar,35135.3373918562,0.3760441527446301,proxy_connected_reservoir,Parambikulam,medium
2025-05-17,hydro_aliyar,34473.326869796234,0.36895883054892603,proxy_connected_reservoir,Parambikulam,medium
2025-05-18,hydro_aliyar,33887.970197659,0.36269391408114554,proxy_connected_reservoir,Parambikulam,medium
2025-05-19,hydro_aliyar,33225.959675599035,0.35560859188544147,proxy_connected_reservoir,Parambikulam,medium
2025-05-20,hydro_aliyar,32724.2253851957,0.3502386634844869,proxy_connected_reservoir,Parambikulam,medium
2025-05-21,hydro_aliyar,32152.805776680783,0.34412291169451076,proxy_connected_reservoir,Parambikulam,medium
2025-05-22,hydro_aliyar,31651.07148627744,0.3387529832935561,proxy_connected_reservoir,Parambikulam,medium
2025-05-23,hydro_aliyar,31316.581959341882,0.335173031026253,proxy_connected_reservoir,Parambikulam,medium
2025-05-24,hydro_aliyar,30884.532987050112,0.3305489260143198,proxy_connected_reservoir,Parambikulam,medium
2025-05-25,hydro_aliyar,30563.980523736867,0.327118138424821,proxy_connected_reservoir,Parambikulam,medium
2025-05-26,hydro_aliyar,31365.361682019982,0.335695107398568,proxy_connected_reservoir,Parambikulam,medium
2025-05-27,hydro_aliyar,34180.64853372762,0.3658263723150358,proxy_connected_reservoir,Parambikulam,medium
2025-05-28,hydro_aliyar,35644.0402140707,0.3814886634844869,proxy_connected_reservoir,Parambikulam,medium
2025-05-29,hydro_aliyar,36647.50879487738,0.3922285202863962,proxy_connected_reservoir,Parambikulam,medium
2025-05-30,hydro_aliyar,37734.59975741795,0.4038633651551312,proxy_connected_reservoir,Parambikulam,medium
2025-05-31,hydro_aliyar,38772.91099728042,0.41497613365155134,proxy_connected_reservoir,Parambikulam,medium
2025-06-01,hydro_aliyar,39009.841078859776,0.4175119331742243,proxy_connected_reservoir,Parambikulam,medium
2025-06-02,hydro_aliyar,39072.5578651602,0.4181831742243437,proxy_connected_reservoir,Parambikulam,medium
2025-06-03,hydro_aliyar,39177.08584232756,0.41930190930787586,proxy_connected_reservoir,Parambikulam,medium
2025-06-04,hydro_aliyar,39630.040410052796,0.4241497613365155,proxy_connected_reservoir,Parambikulam,medium
2025-06-05,hydro_aliyar,39832.12783257636,0.4263126491646778,proxy_connected_reservoir,Parambikulam,medium
2025-06-06,hydro_aliyar,39908.7816824991,0.4271330548926015,proxy_connected_reservoir,Parambikulam,medium
2025-06-07,hydro_aliyar,40013.30965966646,0.42825178997613367,proxy_connected_reservoir,Parambikulam,medium
2025-06-08,hydro_aliyar,40208.42855037887,0.4303400954653938,proxy_connected_reservoir,Parambikulam,medium
2025-06-09,hydro_aliyar,40354.767718413175,0.43190632458233885,proxy_connected_reservoir,Parambikulam,medium
2025-06-10,hydro_aliyar,40445.358631958225,0.43287589498806683,proxy_connected_reservoir,Parambikulam,medium
2025-06-11,hydro_aliyar,40710.16284078221,0.4357100238663485,proxy_connected_reservoir,Parambikulam,medium
2025-06-12,hydro_aliyar,40842.5649451942,0.43712708830548924,proxy_connected_reservoir,Parambikulam,medium
2025-06-13,hydro_aliyar,40919.21879511693,0.4379474940334128,proxy_connected_reservoir,Parambikulam,medium
2025-06-14,hydro_aliyar,41156.148876696294,0.44048329355608595,proxy_connected_reservoir,Parambikulam,medium
2025-06-15,hydro_aliyar,41734.53701702237,0.4466736276849642,proxy_connected_reservoir,Parambikulam,medium
2025-06-16,hydro_aliyar,42765.87972507368,0.45771181384248216,proxy_connected_reservoir,Parambikulam,medium
2025-06-17,hydro_aliyar,44152.61755549402,0.4725536992840095,proxy_connected_reservoir,Parambikulam,medium
2025-06-18,hydro_aliyar,45462.70153599164,0.4865751789976134,proxy_connected_reservoir,Parambikulam,medium
2025-06-19,hydro_aliyar,46431.32745774253,0.49694212410501193,proxy_connected_reservoir,Parambikulam,medium
2025-06-20,hydro_aliyar,47295.425402326066,0.5061903341288783,proxy_connected_reservoir,Parambikulam,medium
2025-06-21,hydro_aliyar,47922.59326533024,0.5129027446300716,proxy_connected_reservoir,Parambikulam,medium
2025-06-22,hydro_aliyar,48466.138746600525,0.5187201670644391,proxy_connected_reservoir,Parambikulam,medium
2025-06-23,hydro_aliyar,49469.60732740721,0.5294600238663485,proxy_connected_reservoir,Parambikulam,medium
2025-06-24,hydro_aliyar,49964.373085999396,0.534755369928401,proxy_connected_reservoir,Parambikulam,medium
2025-06-25,hydro_aliyar,50716.9745216044,0.5428102625298329,proxy_connected_reservoir,Parambikulam,medium
2025-06-26,hydro_aliyar,52577.57251518346,0.5627237470167065,proxy_connected_reservoir,Parambikulam,medium
2025-06-27,hydro_aliyar,55783.09714831592,0.5970316229116945,proxy_connected_reservoir,Parambikulam,medium
2025-06-28,hydro_aliyar,59880.59385327654,0.6408860381861575,proxy_connected_reservoir,Parambikulam,medium
2025-06-29,hydro_aliyar,63176.70939995404,0.6761634844868735,proxy_connected_reservoir,Parambikulam,medium
2025-06-30,hydro_aliyar,66005.933315284,0.7064439140811456,proxy_connected_reservoir,Parambikulam,medium
2025-07-01,hydro_aliyar,67469.32499562707,0.7221062052505967,proxy_connected_reservoir,Parambikulam,medium
2025-07-02,hydro_aliyar,68863.03135785858,0.7370226730310262,proxy_connected_reservoir,Parambikulam,medium
2025-07-03,hydro_aliyar,70340.36010182397,0.7528341288782816,proxy_connected_reservoir,Parambikulam,medium
2025-07-04,hydro_aliyar,71824.65737760052,0.7687201670644391,proxy_connected_reservoir,Parambikulam,medium
2025-07-05,hydro_aliyar,73169.58401715393,0.7831145584725537,proxy_connected_reservoir,Parambikulam,medium
2025-07-06,hydro_aliyar,74221.83232063871,0.7943764916467781,proxy_connected_reservoir,Parambikulam,medium
2025-07-07,hydro_aliyar,75427.38832396896,0.8072792362768496,proxy_connected_reservoir,Parambikulam,medium
2025-07-08,hydro_aliyar,76632.94432729922,0.8201819809069214,proxy_connected_reservoir,Parambikulam,medium
2025-07-09,hydro_aliyar,77768.81501251788,0.8323389021479713,proxy_connected_reservoir,Parambikulam,medium
2025-07-10,hydro_aliyar,78577.16470261215,0.8409904534606205,proxy_connected_reservoir,Parambikulam,medium
2025-07-11,hydro_aliyar,79517.91649711842,0.8510590692124105,proxy_connected_reservoir,Parambikulam,medium
2025-07-12,hydro_aliyar,80439.57451446212,0.8609233293556087,proxy_connected_reservoir,Parambikulam,medium
2025-07-13,hydro_aliyar,81280.95504534128,0.8699284009546541,proxy_connected_reservoir,Parambikulam,medium
2025-07-14,hydro_aliyar,82131.11592630249,0.8790274463007159,proxy_connected_reservoir,Parambikulam,medium
2025-07-15,hydro_aliyar,83057.93065718644,0.8889468973747017,proxy_connected_reservoir,Parambikulam,medium
2025-07-16,hydro_aliyar,83984.7453880704,0.8988663484486874,proxy_connected_reservoir,Parambikulam,medium
2025-07-17,hydro_aliyar,84918.5286507655,0.9088603818615751,proxy_connected_reservoir,Parambikulam,medium
2025-07-18,hydro_aliyar,86012.58814511722,0.9205698090692123,proxy_connected_reservoir,Parambikulam,medium
2025-07-19,hydro_aliyar,86946.37140781233,0.9305638424821002,proxy_connected_reservoir,Parambikulam,medium
2025-07-20,hydro_aliyar,88117.0847520868,0.9430936754176611,proxy_connected_reservoir,Parambikulam,medium
2025-07-21,hydro_aliyar,89176.30158738274,0.9544301909307876,proxy_connected_reservoir,Parambikulam,medium
2025-07-22,hydro_aliyar,89740.7526640865,0.9604713603818615,proxy_connected_reservoir,Parambikulam,medium
2025-07-23,hydro_aliyar,90437.60584520226,0.9679295942720765,proxy_connected_reservoir,Parambikulam,medium
2025-07-24,hydro_aliyar,91482.88561687588,0.9791169451073986,proxy_connected_reservoir,Parambikulam,medium
2025-07-25,hydro_aliyar,91956.74578003459,0.9841885441527446,proxy_connected_reservoir,Parambikulam,medium
2025-07-26,hydro_aliyar,92876.59197910738,0.9940334128878282,proxy_connected_reservoir,Parambikulam,medium
2025-07-27,hydro_aliyar,64752.438743999985,0.6930280957336108,proxy_connected_reservoir,Parambikulam,medium
2025-07-28,hydro_aliyar,92890.5290427297,0.9941825775656326,proxy_connected_reservoir,Parambikulam,medium
2025-07-29,hydro_aliyar,93371.35773769957,0.9993287589498807,proxy_connected_reservoir,Parambikulam,medium
2025-07-30,hydro_aliyar,93113.52206068674,0.9965692124105012,proxy_connected_reservoir,Parambikulam,medium
2025-07-31,hydro_aliyar,93354.77263198902,0.9991512529832937,proxy_connected_reservoir,Parambikulam,medium
2025-08-01,hydro_aliyar,93148.36471974252,0.9969421241050118,proxy_connected_reservoir,Parambikulam,medium
2025-08-02,hydro_aliyar,64752.438743999985,0.6930280957336108,proxy_connected_reservoir,Parambikulam,medium
2025-08-03,hydro_aliyar,64752.438743999985,0.6930280957336108,proxy_connected_reservoir,Parambikulam,medium
2025-08-04,hydro_aliyar,64752.438743999985,0.6930280957336108,proxy_connected_reservoir,Parambikulam,medium
2025-08-05,hydro_aliyar,92744.1898746954,0.9926163484486874,proxy_connected_reservoir,Parambikulam,medium
2025-08-06,hydro_aliyar,92967.18289265243,0.9950029832935562,proxy_connected_reservoir,Parambikulam,medium
2025-08-07,hydro_aliyar,92988.08848808591,0.9952267303102627,proxy_connected_reservoir,Parambikulam,medium
2025-08-08,hydro_aliyar,92876.59197910738,0.9940334128878282,proxy_connected_reservoir,Parambikulam,medium
2025-08-09,hydro_aliyar,64752.438743999985,0.6930280957336108,proxy_connected_reservoir,Parambikulam,medium
2025-08-10,hydro_aliyar,93127.45912430905,0.9967183770883056,proxy_connected_reservoir,Parambikulam,medium
2025-08-11,hydro_aliyar,92841.74932005159,0.9936605011933174,proxy_connected_reservoir,Parambikulam,medium
2025-08-12,hydro_aliyar,92876.59197910738,0.9940334128878282,proxy_connected_reservoir,Parambikulam,medium
2025-08-13,hydro_aliyar,92953.24582903011,0.9948538186157518,proxy_connected_reservoir,Parambikulam,medium
2025-08-14,hydro_aliyar,92890.5290427297,0.9941825775656326,proxy_connected_reservoir,Parambikulam,medium
2025-08-15,hydro_aliyar,92904.46610635202,0.9943317422434368,proxy_connected_reservoir,Parambikulam,medium
2025-08-16,hydro_aliyar,92806.90666099581,0.9932875894988067,proxy_connected_reservoir,Parambikulam,medium
2025-08-17,hydro_aliyar,92716.31574745075,0.9923180190930786,proxy_connected_reservoir,Parambikulam,medium
2025-08-18,hydro_aliyar,92695.41015201728,0.9920942720763724,proxy_connected_reservoir,Parambikulam,medium
2025-08-19,hydro_aliyar,92792.96959737349,0.9931384248210025,proxy_connected_reservoir,Parambikulam,medium
2025-08-20,hydro_aliyar,92855.6863836739,0.9938096658711217,proxy_connected_reservoir,Parambikulam,medium
2025-08-21,hydro_aliyar,92953.24582903011,0.9948538186157518,proxy_connected_reservoir,Parambikulam,medium
2025-08-22,hydro_aliyar,92953.24582903011,0.9948538186157518,proxy_connected_reservoir,Parambikulam,medium
2025-08-23,hydro_aliyar,92953.24582903011,0.9948538186157518,proxy_connected_reservoir,Parambikulam,medium
2025-08-24,hydro_aliyar,64752.438743999985,0.6930280957336108,proxy_connected_reservoir,Parambikulam,medium
2025-08-25,hydro_aliyar,64752.438743999985,0.6930280957336108,proxy_connected_reservoir,Parambikulam,medium
2025-08-26,hydro_aliyar,64752.438743999985,0.6930280957336108,proxy_connected_reservoir,Parambikulam,medium
2025-08-27,hydro_aliyar,64752.438743999985,0.6930280957336108,proxy_connected_reservoir,Parambikulam,medium
2025-08-28,hydro_aliyar,64752.438743999985,0.6930280957336108,proxy_connected_reservoir,Parambikulam,medium
2025-08-29,hydro_aliyar,64752.438743999985,0.6930280957336108,proxy_connected_reservoir,Parambikulam,medium
2025-08-30,hydro_aliyar,64752.438743999985,0.6930280957336108,proxy_connected_reservoir,Parambikulam,medium
2025-08-31,hydro_aliyar,64752.438743999985,0.6930280957336108,proxy_connected_reservoir,Parambikulam,medium
2025-09-01,hydro_aliyar,92876.59197910738,0.9940334128878282,proxy_connected_reservoir,Parambikulam,medium
2025-09-02,hydro_aliyar,92792.96959737349,0.9931384248210025,proxy_connected_reservoir,Parambikulam,medium
2025-09-03,hydro_aliyar,92918.40316997432,0.994480906921241,proxy_connected_reservoir,Parambikulam,medium
2025-09-04,hydro_aliyar,64752.438743999985,0.6930280957336108,proxy_connected_reservoir,Parambikulam,medium
2025-09-05,hydro_aliyar,64752.438743999985,0.6930280957336108,proxy_connected_reservoir,Parambikulam,medium
2025-09-06,hydro_aliyar,64752.438743999985,0.6930280957336108,proxy_connected_reservoir,Parambikulam,medium
2025-09-07,hydro_aliyar,64752.438743999985,0.6930280957336108,proxy_connected_reservoir,Parambikulam,medium
2025-09-08,hydro_aliyar,93036.868210764,0.9957488066825776,proxy_connected_reservoir,Parambikulam,medium
2025-09-09,hydro_aliyar,92988.08848808591,0.9952267303102627,proxy_connected_reservoir,Parambikulam,medium
2025-09-10,hydro_aliyar,92967.18289265243,0.9950029832935562,proxy_connected_reservoir,Parambikulam,medium
2025-09-11,hydro_aliyar,92988.08848808591,0.9952267303102627,proxy_connected_reservoir,Parambikulam,medium
2025-09-12,hydro_aliyar,93064.74233800864,0.9960471360381863,proxy_connected_reservoir,Parambikulam,medium
2025-09-13,hydro_aliyar,93148.36471974252,0.9969421241050118,proxy_connected_reservoir,Parambikulam,medium
2025-09-14,hydro_aliyar,93162.30178336485,0.9970912887828164,proxy_connected_reservoir,Parambikulam,medium
2025-09-15,hydro_aliyar,93036.868210764,0.9957488066825776,proxy_connected_reservoir,Parambikulam,medium
2025-09-16,hydro_aliyar,92758.1269383177,0.9927655131264916,proxy_connected_reservoir,Parambikulam,medium
2025-09-17,hydro_aliyar,92618.75630209455,0.9912738663484487,proxy_connected_reservoir,Parambikulam,medium
2025-09-18,hydro_aliyar,92437.57447500445,0.9893347255369929,proxy_connected_reservoir,Parambikulam,medium
2025-09-19,hydro_aliyar,92277.29824334783,0.9876193317422434,proxy_connected_reservoir,Parambikulam,medium
2025-09-20,hydro_aliyar,64752.438743999985,0.6930280957336108,proxy_connected_reservoir,Parambikulam,medium
2025-09-21,hydro_aliyar,91831.31220743376,0.982846062052506,proxy_connected_reservoir,Parambikulam,medium
2025-09-22,hydro_aliyar,91622.25625309903,0.9806085918854415,proxy_connected_reservoir,Parambikulam,medium
2025-09-23,hydro_aliyar,91385.32617151967,0.9780727923627685,proxy_connected_reservoir,Parambikulam,medium
2025-09-24,hydro_aliyar,91197.17581261841,0.9760590692124105,proxy_connected_reservoir,Parambikulam,medium
2025-09-25,hydro_aliyar,91197.17581261841,0.9760590692124105,proxy_connected_reservoir,Parambikulam,medium
2025-09-26,hydro_aliyar,91273.82966254115,0.9768794749403341,proxy_connected_reservoir,Parambikulam,medium
2025-09-27,hydro_aliyar,91482.88561687588,0.9791169451073986,proxy_connected_reservoir,Parambikulam,medium
2025-09-28,hydro_aliyar,91866.15486648954,0.9832189737470167,proxy_connected_reservoir,Parambikulam,medium
2025-09-29,hydro_aliyar,92298.20383878131,0.9878430787589499,proxy_connected_reservoir,Parambikulam,medium
2025-09-30,hydro_aliyar,92559.04156799999,0.9906347554630593,proxy_connected_reservoir,Parambikulam,medium
2025-10-01,hydro_aliyar,64752.438743999985,0.6930280957336108,proxy_connected_reservoir,Parambikulam,medium
2025-10-02,hydro_aliyar,92781.27215999998,0.9930132302660918,proxy_connected_reservoir,Parambikulam,medium
2025-10-03,hydro_aliyar,92746.54862999998,0.992641593578118,proxy_connected_reservoir,Parambikulam,medium
2025-10-04,hydro_aliyar,92378.47921199998,0.9887022446855953,proxy_connected_reservoir,Parambikulam,medium
2025-10-05,hydro_aliyar,92267.36391599999,0.9875130072840791,proxy_connected_reservoir,Parambikulam,medium
2025-10-06,hydro_aliyar,92170.13803199997,0.9864724245577523,proxy_connected_reservoir,Parambikulam,medium
2025-10-07,hydro_aliyar,91788.17920199997,0.98238442099004,proxy_connected_reservoir,Parambikulam,medium
2025-10-08,hydro_aliyar,91692.75894156,0.9813631633714882,proxy_connected_reservoir,Parambikulam,medium
2025-10-09,hydro_aliyar,91871.51567399998,0.9832763490411773,proxy_connected_reservoir,Parambikulam,medium
2025-10-10,hydro_aliyar,92156.24861999998,0.9863237698825629,proxy_connected_reservoir,Parambikulam,medium
2025-10-11,hydro_aliyar,64752.438743999985,0.6930280957336108,proxy_connected_reservoir,Parambikulam,medium
2025-10-12,hydro_aliyar,64752.438743999985,0.6930280957336108,proxy_connected_reservoir,Parambikulam,medium
2025-10-13,hydro_aliyar,92218.75097399998,0.9869927159209158,proxy_connected_reservoir,Parambikulam,medium
2025-10-14,hydro_aliyar,92156.24861999998,0.9863237698825629,proxy_connected_reservoir,Parambikulam,medium
2025-10-15,hydro_aliyar,64752.438743999985,0.6930280957336108,proxy_connected_reservoir,Parambikulam,medium
2025-10-16,hydro_aliyar,64752.438743999985,0.6930280957336108,proxy_connected_reservoir,Parambikulam,medium
2025-10-17,hydro_aliyar,64752.438743999985,0.6930280957336108,proxy_connected_reservoir,Parambikulam,medium
2025-10-18,hydro_aliyar,64752.438743999985,0.6930280957336108,proxy_connected_reservoir,Parambikulam,medium
2025-10-19,hydro_aliyar,64752.438743999985,0.6930280957336108,proxy_connected_reservoir,Parambikulam,medium
2025-10-20,hydro_aliyar,64752.438743999985,0.6930280957336108,proxy_connected_reservoir,Parambikulam,medium
2025-10-21,hydro_aliyar,64752.438743999985,0.6930280957336108,proxy_connected_reservoir,Parambikulam,medium
2025-10-22,hydro_aliyar,64752.438743999985,0.6930280957336108,proxy_connected_reservoir,Parambikulam,medium
2025-10-23,hydro_aliyar,64752.438743999985,0.6930280957336108,proxy_connected_reservoir,Parambikulam,medium
2025-10-24,hydro_aliyar,92635.43333399999,0.9914523561766018,proxy_connected_reservoir,Parambikulam,medium
2025-10-25,hydro_aliyar,64752.438743999985,0.6930280957336108,proxy_connected_reservoir,Parambikulam,medium
2025-10-26,hydro_aliyar,64752.438743999985,0.6930280957336108,proxy_connected_reservoir,Parambikulam,medium
2025-10-27,hydro_aliyar,64752.438743999985,0.6930280957336108,proxy_connected_reservoir,Parambikulam,medium
2025-10-28,hydro_aliyar,64752.438743999985,0.6930280957336108,proxy_connected_reservoir,Parambikulam,medium
2025-10-29,hydro_aliyar,91538.16978599998,0.9797086368366286,proxy_connected_reservoir,Parambikulam,medium
2025-10-30,hydro_aliyar,91315.93919399998,0.9773301620335959,proxy_connected_reservoir,Parambikulam,medium
2025-10-31,hydro_aliyar,91302.04978199999,0.9771815073584065,proxy_connected_reservoir,Parambikulam,medium
2025-11-01,hydro_aliyar,64752.438743999985,0.6930280957336108,proxy_connected_reservoir,Parambikulam,medium
2025-11-02,hydro_aliyar,64752.438743999985,0.6930280957336108,proxy_connected_reservoir,Parambikulam,medium
2025-11-03,hydro_aliyar,91267.32625199998,0.9768098706704326,proxy_connected_reservoir,Parambikulam,medium
2025-11-04,hydro_aliyar,91413.16507799998,0.9783707447599227,proxy_connected_reservoir,Parambikulam,medium
2025-11-05,hydro_aliyar,91552.05919799997,0.979857291511818,proxy_connected_reservoir,Parambikulam,medium
2025-11-06,hydro_aliyar,91489.55684399998,0.9791883454734651,proxy_connected_reservoir,Parambikulam,medium
2025-11-07,hydro_aliyar,91392.33095999999,0.9781477627471385,proxy_connected_reservoir,Parambikulam,medium
2025-11-08,hydro_aliyar,64752.438743999985,0.6930280957336108,proxy_connected_reservoir,Parambikulam,medium
2025-11-09,hydro_aliyar,64752.438743999985,0.6930280957336108,proxy_connected_reservoir,Parambikulam,medium
2025-11-10,hydro_aliyar,90871.47800999998,0.9725732124275308,proxy_connected_reservoir,Parambikulam,medium
2025-11-11,hydro_aliyar,90711.74977199998,0.9708636836628511,proxy_connected_reservoir,Parambikulam,medium
2025-11-12,hydro_aliyar,90635.35800599998,0.9700460829493087,proxy_connected_reservoir,Parambikulam,medium
2025-11-13,hydro_aliyar,90572.85565199998,0.9693771369109558,proxy_connected_reservoir,Parambikulam,medium
2025-11-14,hydro_aliyar,90510.35329799999,0.968708190872603,proxy_connected_reservoir,Parambikulam,medium
2025-11-15,hydro_aliyar,64752.438743999985,0.6930280957336108,proxy_connected_reservoir,Parambikulam,medium
2025-11-16,hydro_aliyar,64752.438743999985,0.6930280957336108,proxy_connected_reservoir,Parambikulam,medium
2025-11-17,hydro_aliyar,89961.72152399998,0.9628363312026162,proxy_connected_reservoir,Parambikulam,medium
2025-11-18,hydro_aliyar,89878.38505199998,0.9619444031514791,proxy_connected_reservoir,Parambikulam,medium
2025-11-19,hydro_aliyar,89961.72152399998,0.9628363312026162,proxy_connected_reservoir,Parambikulam,medium
2025-11-20,hydro_aliyar,90052.00270199998,0.9638025865913483,proxy_connected_reservoir,Parambikulam,medium
2025-11-21,hydro_aliyar,90086.72623199999,0.9641742232793222,proxy_connected_reservoir,Parambikulam,medium
2025-11-22,hydro_aliyar,64752.438743999985,0.6930280957336108,proxy_connected_reservoir,Parambikulam,medium
2025-11-23,hydro_aliyar,90197.84152799999,0.9653634606808384,proxy_connected_reservoir,Parambikulam,medium
2025-11-24,hydro_aliyar,90413.12741399997,0.9676676081462761,proxy_connected_reservoir,Parambikulam,medium
2025-11-25,hydro_aliyar,90586.74506399999,0.9695257915861455,proxy_connected_reservoir,Parambikulam,medium
2025-11-26,hydro_aliyar,90982.59330599998,0.9737624498290471,proxy_connected_reservoir,Parambikulam,medium
2025-11-27,hydro_aliyar,91156.21095599998,0.9756206332689163,proxy_connected_reservoir,Parambikulam,medium
2025-11-28,hydro_aliyar,91253.43683999998,0.976661215995243,proxy_connected_reservoir,Parambikulam,medium
2025-11-29,hydro_aliyar,64752.438743999985,0.6930280957336108,proxy_connected_reservoir,Parambikulam,medium
2025-11-30,hydro_aliyar,64752.438743999985,0.6930280957336108,proxy_connected_reservoir,Parambikulam,medium
2025-12-01,hydro_aliyar,91364.55213599998,0.9778504533967594,proxy_connected_reservoir,Parambikulam,medium
2025-12-02,hydro_aliyar,91440.94390199998,0.9786680541103018,proxy_connected_reservoir,Parambikulam,medium
2025-12-03,hydro_aliyar,91517.33566799999,0.9794856548238442,proxy_connected_reservoir,Parambikulam,medium
2025-12-04,hydro_aliyar,64752.438743999985,0.6930280957336108,proxy_connected_reservoir,Parambikulam,medium
2025-12-05,hydro_aliyar,91156.21095599998,0.9756206332689163,proxy_connected_reservoir,Parambikulam,medium
2025-12-06,hydro_aliyar,90572.85565199998,0.9693771369109558,proxy_connected_reservoir,Parambikulam,medium
2025-12-07,hydro_aliyar,90253.39917599998,0.9659580793815965,proxy_connected_reservoir,Parambikulam,medium
2025-12-08,hydro_aliyar,89940.88740599998,0.962613349189832,proxy_connected_reservoir,Parambikulam,medium
2025-12-09,hydro_aliyar,89676.98857799997,0.9597889103612308,proxy_connected_reservoir,Parambikulam,medium
2025-12-10,hydro_aliyar,89489.48151599999,0.9577820722461722,proxy_connected_reservoir,Parambikulam,medium
