date,AMARAVATHI__current_storage_mcft,Aliyar__current_storage_mcft,BHAVANISAGAR__current_storage_mcft,Harangi__current_storage_mcft,Hemavathy__current_storage_mcft,Kabini__current_storage_mcft,Krishna Raja Sagar__current_storage_mcft,Krishnagiri__current_storage_mcft,METTUR__current_storage_mcft,Manimuthar__current_storage_mcft,Papanasam (TN EB Dam)__current_storage_mcft,Parambikulam__current_storage_mcft,Pechiparai__current_storage_mcft,Periyar__current_storage_mcft,Perunchani__current_storage_mcft,Sathanur__current_storage_mcft,Sholayar__current_storage_mcft,Thirumurthy__current_storage_mcft,Vaigai__current_storage_mcft,AMARAVATHI__storage_fraction_gross,Aliyar__storage_fraction_gross,BHAVANISAGAR__storage_fraction_gross,Harangi__storage_fraction_gross,Hemavathy__storage_fraction_gross,Kabini__storage_fraction_gross,Krishna Raja Sagar__storage_fraction_gross,Krishnagiri__storage_fraction_gross,METTUR__storage_fraction_gross,Manimuthar__storage_fraction_gross,Papanasam (TN EB Dam)__storage_fraction_gross,Parambikulam__storage_fraction_gross,Pechiparai__storage_fraction_gross,Periyar__storage_fraction_gross,Perunchani__storage_fraction_gross,Sathanur__storage_fraction_gross,Sholayar__storage_fraction_gross,Thirumurthy__storage_fraction_gross,Vaigai__storage_fraction_gross,AMARAVATHI__current_inflow_cusec,Aliyar__current_inflow_cusec,BHAVANISAGAR__current_inflow_cusec,Harangi__current_inflow_cusec,Hemavathy__current_inflow_cusec,Kabini__current_inflow_cusec,Krishna Raja Sagar__current_inflow_cusec,Krishnagiri__current_inflow_cusec,METTUR__current_inflow_cusec,Manimuthar__current_inflow_cusec,Papanasam (TN EB Dam)__current_inflow_cusec,Parambikulam__current_inflow_cusec,Pechiparai__current_inflow_cusec,Periyar__current_inflow_cusec,Perunchani__current_inflow_cusec,Sathanur__current_inflow_cusec,Sholayar__current_inflow_cusec,Thirumurthy__current_inflow_cusec,Vaigai__current_inflow_cusec,AMARAVATHI__inflow_mcft_per_day,Aliyar__inflow_mcft_per_day,BHAVANISAGAR__inflow_mcft_per_day,Harangi__inflow_mcft_per_day,Hemavathy__inflow_mcft_per_day,Kabini__inflow_mcft_per_day,Krishna Raja Sagar__inflow_mcft_per_day,Krishnagiri__inflow_mcft_per_day,METTUR__inflow_mcft_per_day,Manimuthar__inflow_mcft_per_day,Papanasam (TN EB Dam)__inflow_mcft_per_day,Parambikulam__inflow_mcft_per_day,Pechiparai__inflow_mcft_per_day,Periyar__inflow_mcft_per_day,Perunchani__inflow_mcft_per_day,Sathanur__inflow_mcft_per_day,Sholayar__inflow_mcft_per_day,Thirumurthy__inflow_mcft_per_day,Vaigai__inflow_mcft_per_day,AMARAVATHI__current_outflow_cusec,Aliyar__current_outflow_cusec,BHAVANISAGAR__current_outflow_cusec,Harangi__current_outflow_cusec,Hemavathy__current_outflow_cusec,Kabini__current_outflow_cusec,Krishna Raja Sagar__current_outflow_cusec,Krishnagiri__current_outflow_cusec,METTUR__current_outflow_cusec,Manimuthar__current_outflow_cusec,Papanasam (TN EB Dam)__current_outflow_cusec,Parambikulam__current_outflow_cusec,Pechiparai__current_outflow_cusec,Periyar__current_outflow_cusec,Perunchani__current_outflow_cusec,Sathanur__current_outflow_cusec,Sholayar__current_outflow_cusec,Thirumurthy__current_outflow_cusec,Vaigai__current_outflow_cusec,AMARAVATHI__outflow_mcft_per_day,Aliyar__outflow_mcft_per_day,BHAVANISAGAR__outflow_mcft_per_day,Harangi__outflow_mcft_per_day,Hemavathy__outflow_mcft_per_day,Kabini__outflow_mcft_per_day,Krishna Raja Sagar__outflow_mcft_per_day,Krishnagiri__outflow_mcft_per_day,METTUR__outflow_mcft_per_day,Manimuthar__outflow_mcft_per_day,Papanasam (TN EB Dam)__outflow_mcft_per_day,Parambikulam__outflow_mcft_per_day,Pechiparai__outflow_mcft_per_day,Periyar__outflow_mcft_per_day,Perunchani__outflow_mcft_per_day,Sathanur__outflow_mcft_per_day,Sholayar__outflow_mcft_per_day,Thirumurthy__outflow_mcft_per_day,Vaigai__outflow_mcft_per_day,Aliyar__calibrated_live_storage_bcm,BHAVANISAGAR__calibrated_live_storage_bcm,METTUR__calibrated_live_storage_bcm,Manimuthar__calibrated_live_storage_bcm,Parambikulam__calibrated_live_storage_bcm,Sathanur__calibrated_live_storage_bcm,Sholayar__calibrated_live_storage_bcm,Vaigai__calibrated_live_storage_bcm,Aliyar__live_soc_fraction,BHAVANISAGAR__live_soc_fraction,METTUR__live_soc_fraction,Manimuthar__live_soc_fraction,Parambikulam__live_soc_fraction,Sathanur__live_soc_fraction,Sholayar__live_soc_fraction,Vaigai__live_soc_fraction
2025-06-24,3890.0,2753.0,21671.0,6292.0,30772.0,15780.0,43298.0,1535.0,83497.0,3372.0,4893.0,7170.0,3786.0,5247.0,2080.0,5017.0,4301.0,986.0,4259.0,0.9612058314801087,0.7124741200828157,0.6607012195121951,0.7402352941176471,0.8293668975554538,0.8085673293707727,0.875556094798997,0.9213685474189676,0.8933026639563496,0.6118671747414263,0.8896363636363637,0.534755369928401,0.8703448275862069,0.4964049195837275,0.7197231833910035,0.6852888949597049,0.8523583036068173,0.5653669724770642,0.699228369725825,943.0,930.0,3820.0,5266.0,7685.0,10316.0,13856.0,55.0,10109.0,85.0,921.0,1803.0,482.0,1252.0,206.0,,2467.0,832.0,1404.0,81.4752,80.352,330.048,454.98240000000004,663.984,891.3024,1197.1584,4.752000000000001,873.4176,7.344,79.5744,155.7792,41.644800000000004,108.17280000000001,17.7984,,213.14880000000002,71.8848,121.30560000000001,953.0,155.0,1405.0,3000.0,2400.0,10000.0,1965.0,119.0,18003.0,75.0,1500.0,975.0,884.0,689.0,,,530.0,822.0,969.0,82.3392,13.392000000000001,121.39200000000001,259.2,207.36,864.0,169.776,10.281600000000001,1555.4592,6.48,129.6,84.24000000000001,76.3776,59.5296,,,45.792,71.02080000000001,83.72160000000001,0.063540278667776,0.6136543824952321,2.364371739892224,0.09548440670822401,0.20303179006464,0.14206561935206402,0.12179075719219201,0.12060144963532801,0.6688450386081685,0.7748161395141818,0.8932269512248675,0.6120795301809232,0.5342941843806316,0.6863073398650437,0.8516836167286156,0.7011712188100466
2025-06-25,3874.0,2826.0,21842.0,6256.0,31181.0,16035.0,44041.0,1530.0,82524.0,3380.0,4887.0,7278.0,3758.0,5352.0,2100.0,5017.0,4505.0,996.0,4221.0,0.9572522856436867,0.7313664596273292,0.6659146341463414,0.736,0.8403902649381452,0.8216335314613651,0.8905807651864435,0.9183673469387755,0.8828929068150209,0.6133188169116313,0.8885454545454545,0.5428102625298329,0.8639080459770115,0.5063386944181646,0.726643598615917,0.6852888949597049,0.8927863654379706,0.5711009174311926,0.692989656870793,1367.0,1003.0,3493.0,4612.0,9494.0,15078.0,17560.0,56.0,7815.0,180.0,1128.0,2237.0,599.0,2261.0,252.0,,2812.0,832.0,571.0,118.1088,86.6592,301.7952,398.4768,820.2816,1302.7392,1517.184,4.8384,675.216,15.552000000000001,97.45920000000001,193.2768,51.753600000000006,195.3504,21.7728,,242.95680000000002,71.8848,49.3344,1524.0,155.0,1355.0,5000.0,4700.0,12000.0,8729.0,119.0,18753.0,75.0,1500.0,975.0,884.0,1867.0,,,456.0,704.0,3969.0,131.6736,13.392000000000001,117.072,432.0,406.08000000000004,1036.8,754.1856,10.281600000000001,1620.2592000000002,6.48,129.6,84.24000000000001,76.3776,161.30880000000002,,,39.3984,60.8256,342.9216,0.065607408468992,0.618496563262464,2.336819448158208,0.09571094148096002,0.20609000949657602,0.14206561935206402,0.12756739389696,0.119525409464832,0.6906042996736,0.7809300041192727,0.8828180763725758,0.6135316761600002,0.5423421302541475,0.6863073398650437,0.8920796776011191,0.6949151713071628
2025-06-26,3887.0,2905.0,22389.0,6216.0,31112.0,16158.0,44195.0,1546.0,82348.0,3419.0,4965.0,7545.0,3790.0,5551.0,2176.0,5017.0,4926.0,1009.0,3995.0,0.9604645416357795,0.7518115942028986,0.6825914634146342,0.7312941176470589,0.8385305770422877,0.8279360524697684,0.8936948960608266,0.9279711884753902,0.8810099497164866,0.6203955724913809,0.9027272727272727,0.5627237470167065,0.871264367816092,0.5251655629139073,0.7529411764705882,0.6852888949597049,0.976218787158145,0.5785550458715596,0.6558857330487604,2321.0,1073.0,7847.0,4561.0,14985.0,13543.0,20315.0,309.0,18290.0,540.0,2791.0,3600.0,1285.0,4156.0,900.0,,5291.0,833.0,1394.0,200.5344,92.7072,677.9808,394.0704,1294.7040000000002,1170.1152,1755.2160000000001,26.6976,1580.256,46.656000000000006,241.1424,311.04,111.024,359.07840000000004,77.76,,457.1424,71.97120000000001,120.44160000000001,2154.0,155.0,1355.0,5000.0,15700.0,12000.0,18300.0,119.0,20003.0,75.0,1500.0,500.0,884.0,1867.0,,,420.0,668.0,3969.0,186.1056,13.392000000000001,117.072,432.0,1356.48,1036.8,1581.1200000000001,10.281600000000001,1728.2592000000002,6.48,129.6,43.2,76.3776,161.30880000000002,,,36.288000000000004,57.7152,342.9216,0.06784443934976,0.633985878348288,2.3318356831580163,0.09681529849804801,0.21365060753664003,0.14206561935206402,0.13948878631219203,0.11312580213504,0.7141519931553685,0.8004872201367272,0.8809352788658921,0.6206108878080001,0.5622384408858948,0.6863073398650437,0.9754460581272171,0.6577081519479071
2025-06-27,3878.0,3078.0,23183.0,6140.0,31368.0,16532.0,44195.0,1546.0,84222.0,3435.0,5013.0,8005.0,3825.0,5866.0,2240.0,5017.0,5255.0,1030.0,3796.0,0.9582406721027922,0.796583850931677,0.7067987804878049,0.7223529411764706,0.8454302886559039,0.8470998155359705,0.8936948960608266,0.9279711884753902,0.9010591633679256,0.623298856831791,0.9114545454545454,0.5970316229116945,0.8793103448275862,0.5549668874172186,0.7750865051903114,0.6852888949597049,1.041418945699564,0.5905963302752294,0.6232145788868823,2649.0,2162.0,10660.0,7689.0,23872.0,24042.0,33314.0,313.0,43892.0,271.0,2205.0,5526.0,1319.0,5506.0,762.0,,6279.0,881.0,1705.0,228.8736,186.79680000000002,921.024,664.3296,2062.5408,2077.2288000000003,2878.3296,27.043200000000002,3792.2688000000003,23.4144,190.512,477.44640000000004,113.9616,475.71840000000003,65.8368,,542.5056000000001,76.11840000000001,147.312,2732.0,155.0,1305.0,8541.0,20850.0,19583.0,33076.0,313.0,21878.0,75.0,1500.0,200.0,884.0,1867.0,,,2467.0,631.0,2969.0,236.0448,13.392000000000001,112.75200000000001,737.9424,1801.44,1691.9712000000002,2857.7664,27.043200000000002,1890.2592000000002,6.48,129.6,17.28,76.3776,161.30880000000002,,,213.14880000000002,54.5184,256.52160000000003,0.072743253810176,0.6564694545423361,2.384901453671424,0.09726836804352001,0.22667635696896002,0.14206561935206402,0.143,0.10749074966323201,0.7657184611597474,0.828875573917091,0.9009827932268321,0.6235151797661539,0.5965167288656843,0.6863073398650437,1.0,0.6249462189722792
2025-06-28,3895.0,3225.0,23675.0,6105.0,31461.0,16663.0,44323.0,1546.0,88595.0,3447.0,5022.0,8593.0,3816.0,6017.0,2288.0,5008.0,5240.0,1041.0,3705.0,0.9624413145539906,0.8346273291925466,0.7217987804878049,0.7182352941176471,0.8479368245155379,0.8538122566099611,0.8962832645797946,0.9279711884753902,0.9478442280945758,0.6254763200870985,0.9130909090909091,0.6408860381861575,0.8772413793103448,0.5692526017029328,0.7916955017301038,0.6840595547056413,1.0384462940943322,0.5969036697247706,0.6082745033656214,1830.0,1861.0,7133.0,7445.0,37258.0,31644.0,52829.0,204.0,73452.0,223.0,1444.0,6869.0,817.0,3786.0,576.0,,4958.0,822.0,1954.0,158.112,160.7904,616.2912,643.248,3219.0912000000003,2734.0416,4564.4256000000005,17.625600000000002,6346.2528,19.267200000000003,124.7616,593.4816000000001,70.5888,327.1104,49.766400000000004,,428.37120000000004,71.02080000000001,168.8256,1611.0,155.0,1272.0,7833.0,36105.0,30000.0,51110.0,204.0,22503.0,75.0,1500.0,50.0,884.0,2117.0,,,5141.0,690.0,2969.0,139.1904,13.392000000000001,109.9008,676.7712,3119.472,2592.0,4415.904,17.625600000000002,1944.2592000000002,6.48,129.6,4.32,76.3776,182.9088,,,444.18240000000003,59.616,256.52160000000003,0.07690583025920002,0.6704013430656001,2.5087310238182403,0.09760817020262401,0.24332666276505602,0.14181076773273601,0.143,0.10491391662336001,0.8095350553600001,0.8464663422545455,0.9477638926400607,0.6256933987347693,0.6403333230659369,0.6850761726219131,1.0,0.6099646315311629
2025-06-29,3910.0,3302.0,23966.0,5938.0,31547.0,16726.0,47311.0,1546.0,92232.0,3458.0,5019.0,9066.0,3803.0,6156.0,2330.0,5008.0,5218.0,1040.0,3608.0,0.9661477637756363,0.8545548654244306,0.7306707317073171,0.6985882352941176,0.850254696385737,0.8570403771264603,0.9567054921944512,0.9279711884753902,0.9867551085909918,0.6274723280711305,0.9125454545454545,0.6761634844868735,0.8742528735632183,0.58240302743614,0.8062283737024222,0.6840595547056413,1.0340864050733254,0.5963302752293578,0.5923493679198818,1442.0,1028.0,4791.0,4592.0,26008.0,30853.0,73811.0,204.0,68007.0,203.0,1207.0,5537.0,766.0,3720.0,507.0,,4043.0,681.0,1884.0,124.5888,88.81920000000001,413.9424,396.7488,2247.0912000000003,2665.6992,6377.2704,17.625600000000002,5875.8048,17.5392,104.2848,478.39680000000004,66.1824,321.408,43.8048,,349.3152,58.8384,162.7776,1244.0,128.0,1255.0,6500.0,24950.0,30000.0,38983.0,204.0,25565.0,75.0,1500.0,50.0,884.0,2117.0,,,4286.0,688.0,2469.0,107.4816,11.0592,108.432,561.6,2155.6800000000003,2592.0,3368.1312000000003,17.625600000000002,2208.8160000000003,6.48,129.6,4.32,76.3776,182.9088,,,370.3104,59.443200000000004,213.32160000000002,0.07908622744678401,0.6786415454238721,2.611719394873344,0.09791965551513601,0.25672053120307203,0.14181076773273601,0.143,0.10216718250393601,0.8324866047029895,0.8568706381614547,0.9866714752071569,0.6276900994560001,0.6755803452712422,0.6850761726219131,1.0,0.5939952471159071
2025-06-30,3904.0,3359.0,24174.0,5938.0,31547.0,16726.0,47311.0,1546.0,93470.0,3458.0,5016.0,9472.0,3783.0,6219.0,2360.0,5008.0,5164.0,1051.0,3560.0,0.964665184086978,0.8693064182194618,0.7370121951219513,0.6985882352941176,0.850254696385737,0.8570403771264603,0.9567054921944512,0.9279711884753902,1.0,0.6274723280711305,0.912,0.7064439140811456,0.8696551724137931,0.5883632923368023,0.8166089965397924,0.6840595547056413,1.0233848592944907,0.6026376146788991,0.5844688885240519,1480.0,825.0,3831.0,4592.0,26008.0,30853.0,73811.0,204.0,58105.0,85.0,1280.0,4758.0,693.0,3021.0,368.0,,3407.0,588.0,1951.0,127.872,71.28,330.9984,396.7488,2247.0912000000003,2665.6992,6377.2704,17.625600000000002,5020.272,7.344,110.59200000000001,411.0912,59.87520000000001,261.0144,31.7952,,294.3648,50.803200000000004,168.56640000000002,1532.0,155.0,1255.0,6500.0,24950.0,30000.0,38983.0,204.0,43429.0,75.0,1500.0,50.0,884.0,2117.0,,,4042.0,449.0,2469.0,132.3648,13.392000000000001,108.432,561.6,2155.6800000000003,2592.0,3368.1312000000003,17.625600000000002,3752.2656,6.48,129.6,4.32,76.3776,182.9088,,,349.22880000000004,38.793600000000005,213.32160000000002,0.08070028770252802,0.6845314495150081,2.64677565095424,0.09791965551513601,0.26821717091942404,0.14181076773273601,0.143,0.10080797386752001,0.8494767126581897,0.8643073857512729,0.9999152440325804,0.6276900994560001,0.7058346603142738,0.6850761726219131,1.0,0.5860928713227908
2025-07-01,3910.0,3430.0,24355.0,6176.0,32453.0,15481.0,49452.0,1546.0,93470.0,3458.0,4992.0,9682.0,3755.0,6219.0,2372.0,4999.0,5124.0,1067.0,3495.0,0.9661477637756363,0.8876811594202898,0.7425304878048781,0.7265882352941176,0.8746732070183004,0.7932465669194507,1.0,0.9279711884753902,1.0,0.6274723280711305,0.9076363636363637,0.7221062052505967,0.8632183908045977,0.5883632923368023,0.8207612456747405,0.6828302144515777,1.0154577883472058,0.6118119266055045,0.5737974060088655,1055.0,979.0,3504.0,3375.0,16851.0,19654.0,28938.0,204.0,51024.0,85.0,780.0,2490.0,599.0,2463.0,314.0,,2369.0,492.0,1754.0,91.152,84.5856,302.7456,291.6,1455.9264,1698.1056,2500.2432000000003,17.625600000000002,4408.4736,7.344,67.39200000000001,215.13600000000002,51.753600000000006,212.8032,27.1296,,204.6816,42.5088,151.5456,961.0,155.0,1255.0,2500.0,12358.0,30000.0,28681.0,204.0,50677.0,75.0,1500.0,50.0,884.0,2117.0,185.0,,2829.0,298.0,2448.0,83.0304,13.392000000000001,108.432,216.0,1067.7312,2592.0,2478.0384,17.625600000000002,4378.4928,6.48,129.6,4.32,76.3776,182.9088,15.984,,244.4256,25.747200000000003,211.5072,0.08271078381056,0.6896567987481601,2.64677565095424,0.09791965551513601,0.274163708703744,0.141555916113408,0.143,0.09896737883904001,0.8706398295848421,0.870778786298182,0.9999152440325804,0.6276900994560001,0.7214834439572211,0.6838450053787827,1.0,0.5753917374362791
2025-07-02,3901.0,3480.0,24490.0,6312.0,32710.0,15476.0,49452.0,1546.0,93470.0,3459.0,4971.0,9882.0,3724.0,6206.0,2385.0,4991.0,5098.0,1087.0,3424.0,0.9639238942426489,0.9006211180124224,0.7466463414634147,0.7425882352941177,0.8815998706304072,0.7929903668784587,1.0,0.9279711884753902,1.0,0.6276537833424061,0.9038181818181819,0.7370226730310262,0.8560919540229885,0.5871333964049196,0.8252595155709342,0.6817374675590766,1.0103051922314705,0.6232798165137615,0.5621408635692005,820.0,745.0,2972.0,3137.0,17123.0,12060.0,35944.0,204.0,54735.0,155.0,831.0,3027.0,548.0,2310.0,411.0,,1965.0,499.0,1662.0,70.848,64.36800000000001,256.7808,271.0368,1479.4272,1041.9840000000002,3105.5616,17.625600000000002,4729.104,13.392000000000001,71.7984,261.5328,47.3472,199.584,35.510400000000004,,169.776,43.113600000000005,143.5968,904.0,155.0,1255.0,1541.0,14070.0,12000.0,35687.0,204.0,54388.0,175.0,1500.0,700.0,884.0,2117.0,185.0,,2270.0,255.0,969.0,78.10560000000001,13.392000000000001,108.432,133.1424,1215.6480000000001,1036.8,3083.3568,17.625600000000002,4699.1232,15.120000000000001,129.6,60.480000000000004,76.3776,182.9088,15.984,,196.12800000000001,22.032,83.72160000000001,0.08412662614016,0.69347957303808,2.64677565095424,0.097947972361728,0.279827078022144,0.14132938134067202,0.143,0.09695688273100801,0.8855434330543158,0.8756055215127273,0.9999152440325804,0.6278716177033846,0.7363870474266948,0.6827506344960002,1.0,0.563702806575628
2025-07-03,3922.0,3528.0,24680.0,6499.0,32844.0,15620.0,49368.0,1546.0,93327.0,3458.0,4932.0,10094.0,3681.0,6143.0,2375.0,4991.0,5109.0,1123.0,3501.0,0.9691129231529528,0.9130434782608695,0.7524390243902439,0.7645882352941177,0.8852114384281594,0.8003689280590285,0.9983013831594273,0.9279711884753902,0.9984700973574409,0.6274723280711305,0.8967272727272727,0.7528341288782816,0.8462068965517241,0.5811731315042573,0.8217993079584776,0.6817374675590766,1.0124851367419738,0.6439220183486238,0.5747824659333443,900.0,728.0,3609.0,3688.0,13521.0,7496.0,15180.0,204.0,23124.0,215.0,612.0,2616.0,415.0,1548.0,158.0,,3643.0,507.0,1895.0,77.76,62.8992,311.8176,318.64320000000004,1168.2144,647.6544,1311.5520000000001,17.625600000000002,1997.9136,18.576,52.8768,226.0224,35.856,133.74720000000002,13.651200000000001,,314.7552,43.8048,163.728,640.0,170.0,1255.0,1500.0,11910.0,5729.0,15941.0,204.0,24432.0,225.0,1600.0,150.0,881.0,2117.0,285.0,,2078.0,87.0,969.0,55.29600000000001,14.688,108.432,129.6,1029.0240000000001,494.98560000000003,1377.3024,17.625600000000002,2110.9248000000002,19.44,138.24,12.96,76.11840000000001,182.9088,24.624000000000002,,179.53920000000002,7.516800000000001,83.72160000000001,0.08548583477657601,0.6988597738905601,2.642726341891584,0.09791965551513601,0.285830249499648,0.14132938134067202,0.143,0.099137279918592,0.8998508923850106,0.8823987044072727,0.9983854710583998,0.6276900994560001,0.7521848671043369,0.6827506344960002,1.0,0.5763795344104187
2025-07-04,3919.0,3574.0,24822.0,6581.0,33244.0,15985.0,49382.0,1546.0,92835.0,3455.0,4890.0,10307.0,3649.0,6055.0,2370.0,4982.0,5087.0,1164.0,3578.0,0.9683716333086236,0.9249482401656315,0.7567682926829268,0.774235294117647,0.8959922378244347,0.8190715310514449,0.9985844859661894,0.9279711884753902,0.9932063763774474,0.6269279622573036,0.889090909090909,0.7687201670644391,0.8388505747126437,0.5728476821192053,0.8200692041522492,0.680508127305013,1.008125247720967,0.6674311926605505,0.5874240682974881,963.0,704.0,3054.0,7582.0,14198.0,9333.0,19991.0,204.0,19286.0,206.0,572.0,2527.0,544.0,1094.0,245.0,,1782.0,502.0,1896.0,83.20320000000001,60.8256,263.86560000000003,655.0848000000001,1226.7072,806.3712,1727.2224,17.625600000000002,1666.3104,17.7984,49.4208,218.33280000000002,47.0016,94.5216,21.168000000000003,,153.9648,43.372800000000005,163.8144,974.0,170.0,1255.0,6604.0,9500.0,5000.0,19621.0,204.0,24633.0,225.0,1600.0,50.0,786.0,2117.0,285.0,,2039.0,21.0,969.0,84.15360000000001,14.688,108.432,570.5856,820.8000000000001,432.0,1695.2544,17.625600000000002,2128.2912,19.44,138.24,4.32,67.91040000000001,182.9088,24.624000000000002,,176.1696,1.8144,83.72160000000001,0.08678840971980802,0.7028807661066241,2.6287944533683203,0.09783470497536001,0.291861737823744,0.14107452972134402,0.143,0.10131767710617601,0.9135622075769265,0.887475714781091,0.9931221962101702,0.6271455447138462,0.7680572047993264,0.6815194672528697,1.0,0.5890562622452093
2025-07-05,3919.0,3619.0,24935.0,6392.0,33658.0,16737.0,48726.0,1546.0,93026.0,3455.0,4842.0,10500.0,3621.0,5967.0,2360.0,4973.0,5071.0,1202.0,3653.0,0.9683716333086236,0.9365942028985508,0.7602134146341464,0.752,0.9071503651995796,0.8576040172166427,0.985319097306479,0.9279711884753902,0.9952498127741521,0.6269279622573036,0.8803636363636363,0.7831145584725537,0.8324137931034483,0.5645222327341533,0.8166089965397924,0.6792787870509494,1.0049544193420532,0.6892201834862385,0.5997373173534724,735.0,706.0,2719.0,6000.0,15712.0,13811.0,28814.0,204.0,35860.0,235.0,516.0,2291.0,482.0,1088.0,187.0,,1563.0,473.0,1873.0,63.504000000000005,60.998400000000004,234.9216,518.4,1357.5168,1193.2704,2489.5296000000003,17.625600000000002,3098.304,20.304000000000002,44.5824,197.94240000000002,41.644800000000004,94.0032,16.1568,,135.0432,40.867200000000004,161.8272,715.0,174.0,1255.0,8166.0,10850.0,5000.0,36197.0,204.0,33302.0,225.0,1600.0,50.0,786.0,2117.0,285.0,,1746.0,21.0,969.0,61.776,15.033600000000002,108.432,705.5424,937.44,432.0,3127.4208000000003,17.625600000000002,2877.2928,19.44,138.24,4.32,67.91040000000001,182.9088,24.624000000000002,,150.8544,1.8144,83.72160000000001,0.08806266781644802,0.7060805697715201,2.6342029710673924,0.09783470497536001,0.29732688921600003,0.140819678102016,0.143,0.10344144060057602,0.9269754506994528,0.8915158709236365,0.9951654594134464,0.6271455447138462,0.7824391821473685,0.6802883000097392,1.0,0.6014037244219537
2025-07-06,3934.0,3665.0,24991.0,6392.0,33658.0,16737.0,48726.0,1546.0,93470.0,3447.0,4782.0,10651.0,3589.0,5879.0,2350.0,4964.0,5064.0,1226.0,3718.0,0.9720780825302693,0.9484989648033126,0.7619207317073171,0.752,0.9071503651995796,0.8576040172166427,0.985319097306479,0.9279711884753902,1.0,0.6254763200870985,0.8694545454545455,0.794376491646778,0.8250574712643678,0.5561967833491013,0.8131487889273357,0.6780494467968857,1.0035671819262781,0.7029816513761468,0.6104087998686587,627.0,708.0,2059.0,6000.0,15712.0,13811.0,28814.0,204.0,46395.0,139.0,281.0,1802.0,438.0,756.0,187.0,,1591.0,301.0,1758.0,54.1728,61.171200000000006,177.8976,518.4,1357.5168,1193.2704,2489.5296000000003,17.625600000000002,4008.5280000000002,12.0096,24.2784,155.6928,37.8432,65.3184,16.1568,,137.4624,26.006400000000003,151.8912,440.0,175.0,1255.0,8166.0,10850.0,5000.0,36197.0,204.0,40909.0,225.0,1600.0,50.0,786.0,2067.0,285.0,,1679.0,21.0,969.0,38.016000000000005,15.120000000000001,108.432,705.5424,937.44,432.0,3127.4208000000003,17.625600000000002,3534.5376,19.44,138.24,4.32,67.91040000000001,178.58880000000002,24.624000000000002,,145.06560000000002,1.8144,83.72160000000001,0.08936524275968001,0.7076663131806721,2.64677565095424,0.09760817020262401,0.301602733051392,0.140564826482688,0.143,0.10528203562905601,0.9406867658913686,0.8935180721978182,0.9999152440325804,0.6256933987347693,0.793691402766821,0.6790571327666087,1.0,0.6121048583084653
2025-07-07,3934.0,3703.0,25027.0,6392.0,33658.0,16737.0,48726.0,1546.0,93470.0,3440.0,4720.0,10824.0,3548.0,5796.0,2335.0,4955.0,5054.0,1229.0,3760.0,0.9720780825302693,0.9583333333333334,0.7630182926829269,0.752,0.9071503651995796,0.8576040172166427,0.985319097306479,0.9279711884753902,1.0,0.6242061331881691,0.8581818181818182,0.8072792362768496,0.8156321839080459,0.5483443708609271,0.8079584775086506,0.676820106542822,1.001585414189457,0.7047018348623854,0.6173042193400099,537.0,708.0,1868.0,6000.0,15712.0,13811.0,28814.0,204.0,54173.0,156.0,442.0,2061.0,342.0,1107.0,129.0,,1459.0,66.0,1492.0,46.3968,61.171200000000006,161.39520000000002,518.4,1357.5168,1193.2704,2489.5296000000003,17.625600000000002,4680.5472,13.4784,38.1888,178.0704,29.5488,95.6448,11.1456,,126.05760000000001,5.7024,128.9088,517.0,256.0,1295.0,8166.0,10850.0,5000.0,36197.0,204.0,53826.0,225.0,1600.0,50.0,655.0,2067.0,285.0,,1568.0,21.0,969.0,44.668800000000005,22.1184,111.888,705.5424,937.44,432.0,3127.4208000000003,17.625600000000002,4650.566400000001,19.44,138.24,4.32,56.592000000000006,178.58880000000002,24.624000000000002,,135.4752,1.8144,83.72160000000001,0.09044128293017602,0.7086857196579841,2.64677565095424,0.09740995227648001,0.306501547511808,0.14030997486336003,0.143,0.10647134318592001,0.9520135045281686,0.8948052015883637,0.9999152440325804,0.624422771003077,0.8065830197679158,0.6778259655234784,1.0,0.619019437127442
