timestamp,balancing_area,demand_mw,relative_to_daily_mean
2025-07-11 21:00:00,Erode,2387.455163904224,1.0197229252430347
2025-07-11 22:00:00,Erode,2412.653953874901,1.030485759330969
2025-07-11 23:00:00,Erode,2329.7169267132667,0.995061936832908
2025-07-11 00:00:00,Madurai,1770.328413404123,0.9927106558515388
2025-07-11 01:00:00,Madurai,1705.675775761466,0.9564567258853123
2025-07-11 02:00:00,Madurai,1658.978810957169,0.9302714293007018
2025-07-11 03:00:00,Madurai,1625.2812606658056,0.9113755470468518
2025-07-11 04:00:00,Madurai,1604.137562270241,0.8995192301383818
2025-07-11 05:00:00,Madurai,1609.811727104624,0.9027010148578164
2025-07-11 06:00:00,Madurai,1632.6045078157397,0.9154820537413892
2025-07-11 07:00:00,Madurai,1780.2058858041914,0.9982494429094569
2025-07-11 08:00:00,Madurai,1745.7964365897212,0.978954363737393
2025-07-11 09:00:00,Madurai,1774.8180825619445,0.9952282352907386
2025-07-11 10:00:00,Madurai,1786.2965765907718,1.001664794320842
2025-07-11 11:00:00,Madurai,1824.096306752696,1.0228609716153705
2025-07-11 12:00:00,Madurai,1808.4495494089688,1.0140870612905772
2025-07-11 13:00:00,Madurai,1826.74364958349,1.0243454676094037
2025-07-11 14:00:00,Madurai,1805.5619031442147,1.0124678152819573
2025-07-11 15:00:00,Madurai,1889.0813641456648,1.0593013057684424
2025-07-11 16:00:00,Madurai,1969.409795796986,1.1043454283528915
2025-07-11 17:00:00,Madurai,1949.61079536729,1.0932431500677144
2025-07-11 18:00:00,Madurai,1901.1536079092357,1.0660708096262548
2025-07-11 19:00:00,Madurai,1884.312342245865,1.0566270794372856
2025-07-11 20:00:00,Madurai,1811.940958051548,1.0160448667108473
2025-07-11 21:00:00,Madurai,1820.614910753199,1.020908780779042
2025-07-11 22:00:00,Madurai,1840.9626040237704,1.0323187382641923
2025-07-11 23:00:00,Madurai,1773.9920395077063,0.9947650321155957
2025-07-11 00:00:00,Tirunelveli,1503.1039243555654,0.9928768785204914
2025-07-11 01:00:00,Tirunelveli,1449.471108510715,0.957449665591665
2025-07-11 02:00:00,Tirunelveli,1410.733482248583,0.9318614858116614
2025-07-11 03:00:00,Tirunelveli,1382.7795645880476,0.9133964960930625
2025-07-11 04:00:00,Tirunelveli,1365.2397375419168,0.9018105448855849
2025-07-11 05:00:00,Tirunelveli,1369.9467603136377,0.9049197737293023
2025-07-11 06:00:00,Tirunelveli,1388.8545892134866,0.9174093600004114
2025-07-11 07:00:00,Tirunelveli,1511.2978152401647,0.9982893617644072
